Graph_q4
Time (Seconds),q4 (Degrees),q4_dot (Degrees/Seconds)
185.000000,102.486877,27.928097
185.050003,103.978455,29.831535
185.100006,105.472588,29.882624
185.150009,106.903160,28.611389
185.199997,108.245628,26.849474
185.250000,109.492317,24.933743
185.300003,110.640472,22.963097
185.350006,111.689194,20.974419
185.400009,112.638115,18.978363
185.449997,113.487022,16.978210
185.500000,114.235954,14.978605
185.550003,114.884933,12.979546
185.600006,115.433861,10.978573
185.650009,115.883438,8.991534
185.699997,116.233063,6.992475
185.750000,116.482132,4.981394
185.800003,116.631287,2.983153
185.850006,116.690178,1.177798
185.900009,116.705780,0.312003
185.949997,116.716599,0.216380
186.000000,116.720261,0.073220
186.050003,116.721542,0.025682
186.100006,116.722008,0.009289
186.150009,116.722198,0.003825
186.199997,116.722237,0.000820
186.250000,116.722237,0.000000
186.300003,116.722305,0.001366
186.350006,116.722290,-0.000273
186.400009,116.722321,0.000546
186.449997,116.722267,-0.001093
186.500000,116.722252,-0.000273
186.550003,116.722221,-0.000546
186.600006,116.722267,0.000820
186.650009,116.722267,0.000000
186.699997,116.722214,-0.001093
186.750000,116.722198,-0.000273
186.800003,116.722252,0.001093
186.850006,116.722267,0.000273
186.900009,116.722252,-0.000273
186.949997,116.722252,0.000000
187.000000,116.722237,-0.000273
187.050003,116.722237,0.000000
187.100006,116.722359,0.002459
187.150009,116.722282,-0.001639
187.199997,116.722252,-0.000546
187.250000,116.722252,0.000000
187.300003,116.722282,0.000546
187.350006,116.722237,-0.000820
187.400009,116.722252,0.000273
187.449997,116.722237,-0.000273
187.500000,116.722282,0.000820
187.550003,116.722237,-0.000820
187.600006,116.722214,-0.000546
187.650009,116.722237,0.000546
187.699997,116.722221,-0.000273
187.750000,116.722237,0.000273
187.800003,116.722214,-0.000546
187.850006,116.722221,0.000273
187.900009,116.722214,-0.000273
187.949997,116.722267,0.001093
188.000000,116.722252,-0.000273
188.050003,116.722221,-0.000546
188.100006,116.722237,0.000273
188.150009,116.722290,0.001093
188.199997,116.722305,0.000273
188.250000,116.722237,-0.001366
188.300003,116.722237,0.000000
188.350006,116.722237,0.000000
188.400009,116.722336,0.001912
188.449997,116.722237,-0.001912
188.500000,116.722321,0.001639
188.550003,116.722237,-0.001639
188.600006,116.722237,0.000000
188.650009,116.722221,-0.000273
188.699997,116.722252,0.000546
188.750000,116.722267,0.000273
188.800003,116.722336,0.001366
188.850006,116.722214,-0.002459
188.900009,116.722198,-0.000273
188.949997,116.722237,0.000820
189.000000,116.722305,0.001366
189.050003,116.722198,-0.002186
189.100006,116.722267,0.001366
189.150009,116.722290,0.000546
189.199997,116.722267,-0.000546
189.250000,116.722237,-0.000546
189.300003,116.722237,0.000000
189.350006,116.722183,-0.001093
189.400009,116.722198,0.000273
189.449997,116.722198,0.000000
189.500000,116.722221,0.000546
189.550003,116.722237,0.000273
189.600006,116.722214,-0.000546
189.650009,116.722198,-0.000273
189.699997,116.722282,0.001639
189.750000,116.722290,0.000273
189.800003,116.722198,-0.001912
189.850006,116.722237,0.000820
189.900009,116.722282,0.000820
189.949997,116.722252,-0.000546
190.000000,116.722221,-0.000546
190.050003,116.722221,0.000000
190.100006,116.722305,0.001639
190.150009,116.722221,-0.001639
190.199997,116.722282,0.001093
190.250000,116.722214,-0.001366
190.300003,116.722237,0.000546
190.350006,116.722267,0.000546
190.400009,116.722336,0.001366
190.449997,116.722282,-0.001093
190.500000,116.722267,-0.000273
190.550003,116.722252,-0.000273
190.600006,116.722282,0.000546
190.650009,116.722237,-0.000820
190.699997,116.722282,0.000820
190.750000,116.722252,-0.000546
190.800003,116.722237,-0.000273
190.850006,116.722214,-0.000546
190.900009,116.722214,0.000000
190.949997,116.722214,0.000000
191.000000,116.722221,0.000273
191.050003,116.722267,0.000820
191.100006,116.722321,0.001093
191.150009,116.722267,-0.001093
191.199997,116.722252,-0.000273
191.250000,116.722214,-0.000820
191.300003,116.722252,0.000820
191.350006,116.722252,0.000000
191.400009,116.722252,0.000000
191.449997,116.722214,-0.000820
191.500000,116.722221,0.000273
191.550003,116.722252,0.000546
191.600006,116.722282,0.000546
191.650009,116.722221,-0.001093
191.699997,116.722237,0.000273
191.750000,116.722252,0.000273
191.800003,116.722221,-0.000546
191.850006,116.722290,0.001366
191.900009,116.722198,-0.001912
191.949997,116.722267,0.001366
192.000000,116.722221,-0.000820
192.050003,116.722290,0.001366
192.100006,116.722221,-0.001366
192.150009,116.722267,0.000820
192.199997,116.722282,0.000273
192.250000,116.722237,-0.000820
192.300003,116.722183,-0.001093
192.350006,116.722252,0.001366
192.400009,116.722282,0.000546
192.449997,116.722237,-0.000820
192.500000,116.722267,0.000546
192.550003,116.722252,-0.000273
192.600006,116.722282,0.000546
192.650009,116.693985,-0.565813
192.699997,116.586601,-2.147685
192.750000,116.386292,-4.006316
192.800003,116.088448,-5.956745
192.850006,115.691452,-7.939959
192.900009,115.194786,-9.933281
192.949997,114.597527,-11.945182
193.000000,113.900703,-13.936591
193.050003,113.104149,-15.931006
193.100006,112.207649,-17.930067
193.150009,111.210548,-19.941967
193.199997,110.114273,-21.925453
193.250000,108.922287,-23.839819
193.300003,107.683876,-24.768179
193.350006,106.429482,-25.087831
193.400009,105.169464,-25.200394
193.449997,103.907394,-25.241375
193.500000,102.644669,-25.254488
193.550003,101.381889,-25.255581
193.600006,100.118988,-25.258039
193.650009,98.856567,-25.248478
193.699997,97.593620,-25.258860
193.750000,96.330597,-25.260498
193.800003,95.067543,-25.261045
193.850006,93.804520,-25.260498
193.900009,92.541481,-25.260773
193.949997,91.278351,-25.262684
194.000000,90.015282,-25.261318
194.050003,88.752220,-25.261318
194.100006,87.489098,-25.262411
194.150009,86.226028,-25.261318
194.199997,84.962967,-25.261318
194.250000,83.699898,-25.261318
194.300003,82.436859,-25.260773
194.350006,81.173737,-25.262411
194.400009,79.910698,-25.260773
194.449997,78.647621,-25.261591
194.500000,77.384552,-25.261318
194.550003,76.121460,-25.261866
194.600006,74.858368,-25.261866
194.650009,73.595306,-25.261318
194.699997,72.332253,-25.261045
194.750000,71.069214,-25.260773
194.800003,69.806190,-25.260498
194.850006,68.543152,-25.260773
194.900009,67.280083,-25.261318
194.949997,66.017044,-25.260773
195.000000,64.754036,-25.260225
195.050003,63.490982,-25.261045
195.100006,62.227913,-25.261318
195.150009,60.964836,-25.261591
195.199997,59.701797,-25.260773
195.250000,58.438717,-25.261591
195.300003,57.175636,-25.261591
195.350006,55.912571,-25.261318
195.400009,54.649532,-25.260773
195.449997,53.386494,-25.260773
195.500000,52.123413,-25.261591
195.550003,50.860374,-25.260773
195.600006,49.597309,-25.261318
195.650009,48.334190,-25.262411
195.699997,47.071136,-25.261045
195.750000,45.808113,-25.260498
195.800003,44.545048,-25.261318
195.850006,43.281967,-25.261591
195.900009,42.018940,-25.260498
195.949997,40.755848,-25.261866
196.000000,39.492767,-25.261591
196.050003,38.229729,-25.260773
196.100006,36.966679,-25.261045
196.150009,35.724445,-24.844677
196.199997,34.553299,-23.422905
196.250000,33.471970,-21.626564
196.300003,32.487179,-19.695807
196.350006,31.601168,-17.720243
196.400009,30.814808,-15.727194
196.449997,30.128292,-13.730320
196.500000,29.541702,-11.731806
196.550003,29.055134,-9.731380
196.600006,28.668531,-7.732048
196.650009,28.381964,-5.731349
196.699997,28.195349,-3.732289
196.750000,28.107813,-1.750714
196.800003,28.084208,-0.472103
196.850006,28.069141,-0.301348
196.900009,28.063881,-0.105185
196.949997,28.062037,-0.036883
197.000000,28.061409,-0.012568
197.050003,28.061205,-0.004098
197.100006,28.061136,-0.001366
197.150009,28.061081,-0.001093
197.199997,28.061054,-0.000546
197.250000,28.061068,0.000273
197.300003,28.061054,-0.000273
197.350006,28.061068,0.000273
197.400009,28.061054,-0.000273
197.449997,28.061081,0.000546
197.500000,28.061068,-0.000273
197.550003,28.061094,0.000546
197.600006,28.061094,0.000000
197.650009,28.061068,-0.000546
197.699997,28.061094,0.000546
197.750000,28.061108,0.000273
197.800003,28.061123,0.000273
197.850006,28.061081,-0.000820
197.900009,28.061094,0.000273
197.949997,28.061081,-0.000273
198.000000,28.061068,-0.000273
198.050003,28.061081,0.000273
198.100006,28.061068,-0.000273
198.150009,28.061094,0.000546
198.199997,28.061094,0.000000
198.250000,28.061081,-0.000273
198.300003,28.061068,-0.000273
198.350006,28.061094,0.000546
198.400009,28.061094,0.000000
198.449997,28.061068,-0.000546
198.500000,28.061094,0.000546
198.550003,28.061068,-0.000546
198.600006,28.061068,0.000000
198.650009,28.061081,0.000273
198.699997,28.061094,0.000273
198.750000,28.061094,0.000000
198.800003,28.061108,0.000273
198.850006,28.061081,-0.000546
198.900009,28.061081,0.000000
198.949997,28.061068,-0.000273
199.000000,28.061081,0.000273
199.050003,28.061068,-0.000273
199.100006,28.061068,0.000000
199.150009,28.061081,0.000273
199.199997,28.061081,0.000000
199.250000,28.061081,0.000000
199.300003,28.061041,-0.000820
199.350006,28.061068,0.000546
199.400009,28.061150,0.001639
199.449997,28.061123,-0.000546
199.500000,28.061094,-0.000546
199.550003,28.061094,0.000000
199.600006,28.061094,0.000000
199.650009,28.061068,-0.000546
199.699997,28.061081,0.000273
199.750000,28.061094,0.000273
199.800003,28.061108,0.000273
199.850006,28.061054,-0.001093
199.900009,28.061108,0.001093
199.949997,28.061123,0.000273
200.000000,28.061108,-0.000273
200.050003,28.060822,-0.005737
200.100006,28.061136,0.006284
200.150009,28.061094,-0.000820
200.199997,28.061094,0.000000
200.250000,28.061081,-0.000273
200.300003,28.061094,0.000273
200.350006,28.061081,-0.000273
200.400009,28.061068,-0.000273
200.449997,28.061068,0.000000
200.500000,28.061094,0.000546
200.550003,28.061094,0.000000
200.600006,28.061108,0.000273
200.650009,28.061081,-0.000546
200.699997,28.061108,0.000546
200.750000,28.061068,-0.000820
200.800003,28.061081,0.000273
200.850006,28.061094,0.000273
200.900009,28.061068,-0.000546
200.949997,28.040071,-0.419920
201.000000,28.001263,-0.776183
201.050003,27.956333,-0.898580
201.100006,27.909246,-0.941746
201.150009,27.861504,-0.954860
201.199997,27.813473,-0.960598
201.250000,27.765306,-0.963330
201.300003,27.717140,-0.963330
201.350006,27.668932,-0.964150
201.400009,27.620712,-0.964423
201.449997,27.572517,-0.963876
201.500000,27.524324,-0.963876
201.550003,27.476143,-0.963603
201.600006,27.427950,-0.963876
201.650009,27.379728,-0.964423
201.699997,27.331549,-0.963603
201.750000,27.283382,-0.963330
201.800003,27.235203,-0.963603
201.850006,27.187035,-0.963330
201.900009,27.138828,-0.964150
201.949997,27.090689,-0.962783
202.000000,27.042496,-0.963876
202.050003,26.994329,-0.963330
202.100006,26.946203,-0.962510
202.150009,26.898050,-0.963057
202.199997,26.849911,-0.962783
202.250000,26.801744,-0.963330
202.300003,26.753578,-0.963330
202.350006,26.705385,-0.963876
202.400009,26.657177,-0.964150
202.449997,26.608997,-0.963603
202.500000,26.560831,-0.963330
202.550003,26.512609,-0.964423
202.600006,26.464415,-0.963876
202.650009,26.416208,-0.964150
202.699997,26.368027,-0.963603
202.750000,26.319807,-0.964423
202.800003,26.271612,-0.963876
202.850006,26.223364,-0.964969
202.900009,26.175224,-0.962783
202.949997,26.127005,-0.964423
203.000000,26.078770,-0.964696
203.050003,26.030575,-0.963876
203.100006,25.982533,-0.960871
203.150009,25.934364,-0.963330
203.199997,25.886526,-0.956773
203.250000,25.865299,-0.424565
203.300003,25.858059,-0.144800
203.350006,25.855230,-0.056554
203.400009,25.854233,-0.019944
203.449997,25.853878,-0.007103
203.500000,25.853783,-0.001912
203.550003,25.853756,-0.000546
203.600006,25.853701,-0.001093
203.650009,25.853701,0.000000
203.699997,25.853701,0.000000
203.750000,25.853645,-0.001093
203.800003,25.853687,0.000820
203.850006,25.853701,0.000273
203.900009,25.853701,0.000000
203.949997,25.853701,0.000000
204.000000,25.853687,-0.000273
204.050003,25.853701,0.000273
204.100006,25.853714,0.000273
204.150009,25.853727,0.000273
204.199997,25.853701,-0.000546
204.250000,25.853674,-0.000546
204.300003,25.853674,0.000000
204.350006,25.853701,0.000546
204.400009,25.853701,0.000000
204.449997,25.853687,-0.000273
204.500000,25.853687,0.000000
204.550003,25.853714,0.000546
204.600006,25.853701,-0.000273
204.650009,25.853714,0.000273
204.699997,25.853714,0.000000
204.750000,25.853714,0.000000
204.800003,25.853687,-0.000546
204.850006,25.853687,0.000000
204.900009,25.853687,0.000000
204.949997,25.853701,0.000273
205.000000,25.853687,-0.000273
205.050003,25.853714,0.000546
205.100006,25.853674,-0.000820
205.150009,25.853687,0.000273
205.199997,25.853661,-0.000546
205.250000,25.853645,-0.000273
205.300003,25.853701,0.001093
205.350006,25.853674,-0.000546
205.400009,25.853661,-0.000273
205.449997,25.853701,0.000820
205.500000,25.853714,0.000273
205.550003,25.853714,0.000000
205.600006,25.853727,0.000273
205.650009,25.853701,-0.000546
205.699997,25.853674,-0.000546
205.750000,25.853674,0.000000
205.800003,25.853674,0.000000
205.850006,25.853687,0.000273
205.900009,25.853701,0.000273
205.949997,25.853687,-0.000273
206.000000,25.853714,0.000546
206.050003,25.853701,-0.000273
206.100006,25.853701,0.000000
206.150009,25.853687,-0.000273
206.199997,25.853714,0.000546
206.250000,25.853701,-0.000273
206.300003,25.853701,0.000000
206.350006,25.853714,0.000273
206.400009,25.853701,-0.000273
206.449997,25.853701,0.000000
206.500000,25.853701,0.000000
206.550003,25.853687,-0.000273
206.600006,25.853701,0.000273
206.650009,25.853727,0.000546
206.699997,25.853701,-0.000546
206.750000,25.853714,0.000273
206.800003,25.853727,0.000273
206.850006,25.853674,-0.001093
206.900009,25.853687,0.000273
206.949997,25.853714,0.000546
207.000000,25.853674,-0.000820
207.050003,25.853645,-0.000546
207.100006,25.853687,0.000820
207.150009,25.853701,0.000273
207.199997,25.853741,0.000820
207.250000,25.853714,-0.000546
207.300003,25.853727,0.000273
207.350006,25.853714,-0.000273
207.400009,25.853727,0.000273
207.449997,25.853687,-0.000820
207.500000,25.853701,0.000273
207.550003,25.853727,0.000546
207.600006,25.853701,-0.000546
207.650009,25.853701,0.000000
207.699997,25.853701,0.000000
207.750000,25.853701,0.000000
207.800003,25.853701,0.000000
207.850006,25.853727,0.000546
207.900009,25.853701,-0.000546
207.949997,25.853701,0.000000
208.000000,25.853687,-0.000273
208.050003,25.853687,0.000000
208.100006,25.853687,0.000000
208.150009,25.853674,-0.000273
208.199997,25.853714,0.000820
208.250000,25.853714,0.000000
208.300003,25.853701,-0.000273
208.350006,25.853741,0.000820
208.400009,25.853687,-0.001093
208.449997,25.853809,0.002459
208.500000,25.853741,-0.001366
208.550003,25.853701,-0.000820
208.600006,25.853687,-0.000273
208.650009,25.853714,0.000546
208.699997,25.853714,0.000000
208.750000,25.853687,-0.000546
208.800003,25.853701,0.000273
208.850006,25.853701,0.000000
208.900009,25.853727,0.000546
208.949997,25.853727,0.000000
209.000000,25.853687,-0.000820
209.050003,25.853727,0.000820
209.100006,25.853714,-0.000273
209.150009,25.853714,0.000000
209.199997,25.853714,0.000000
209.250000,25.853701,-0.000273
209.300003,25.853687,-0.000273
209.350006,25.853687,0.000000
209.400009,25.853714,0.000546
209.449997,25.853701,-0.000273
209.500000,25.882252,0.571004
209.550003,25.923628,0.827546
209.600006,25.969322,0.913879
209.650009,26.016478,0.943113
209.699997,26.064043,0.951309
209.750000,26.111773,0.954587
209.800003,26.159653,0.957593
209.850006,26.207628,0.959505
209.900009,26.255589,0.959232
209.949997,26.303537,0.958959
210.000000,26.351498,0.959232
210.050003,26.399446,0.958959
210.100006,26.447393,0.958959
210.150009,26.495384,0.959778
210.199997,26.543304,0.958412
210.250000,26.591307,0.960051
210.300003,26.639269,0.959232
210.350006,26.687176,0.958139
210.400009,26.735123,0.958959
210.449997,26.783072,0.958959
210.500000,26.831018,0.958959
210.550003,26.878954,0.958685
210.600006,26.926846,0.957866
210.650009,26.974781,0.958685
210.699997,27.022633,0.957046
210.750000,27.070513,0.957593
210.800003,27.118378,0.957319
210.850006,27.166300,0.958412
210.900009,27.214207,0.958139
210.949997,27.262100,0.957866
211.000000,27.309992,0.957866
211.050003,27.357899,0.958139
211.100006,27.405806,0.958139
211.150009,27.453768,0.959232
211.199997,27.501661,0.957866
211.250000,27.549568,0.958139
211.300003,27.597475,0.958139
211.350006,27.645437,0.959232
211.400009,27.693357,0.958412
211.449997,27.741291,0.958685
211.500000,27.789253,0.959232
211.550003,27.837187,0.958685
211.600006,27.885149,0.959232
211.650009,27.933016,0.957319
211.699997,27.980923,0.958139
211.750000,28.028542,0.952402
211.800003,28.049662,0.422379
211.850006,28.056532,0.137423
211.900009,28.059525,0.059832
211.949997,28.060507,0.019671
212.000000,28.060877,0.007377
212.050003,28.061041,0.003278
212.100006,28.061081,0.000820
212.150009,28.061094,0.000273
212.199997,28.061068,-0.000546
212.250000,28.061081,0.000273
212.300003,28.061081,0.000000
212.350006,28.061081,0.000000
212.400009,28.061081,0.000000
212.449997,28.061081,0.000000
212.500000,28.061068,-0.000273
212.550003,28.061094,0.000546
212.600006,28.061094,0.000000
212.650009,28.061094,0.000000
212.699997,28.061081,-0.000273
212.750000,28.061094,0.000273
212.800003,28.061094,0.000000
212.850006,28.061081,-0.000273
212.900009,28.061068,-0.000273
212.949997,28.061081,0.000273
213.000000,28.061081,0.000000
213.050003,28.061068,-0.000273
213.100006,28.061081,0.000273
213.150009,28.061068,-0.000273
213.199997,28.061081,0.000273
213.250000,28.061068,-0.000273
213.300003,28.061068,0.000000
213.350006,28.061068,0.000000
213.400009,28.061163,0.001912
213.449997,28.061094,-0.001366
213.500000,28.061094,0.000000
213.550003,28.061094,0.000000
213.600006,28.061068,-0.000546
213.650009,28.061094,0.000546
213.699997,28.061094,0.000000
213.750000,28.061094,0.000000
213.800003,28.061081,-0.000273
213.850006,28.061081,0.000000
213.900009,28.061081,0.000000
213.949997,28.061094,0.000273
214.000000,28.061094,0.000000
214.050003,28.061068,-0.000546
214.100006,28.061081,0.000273
214.150009,28.061068,-0.000273
214.199997,28.061081,0.000273
214.250000,28.061136,0.001093
214.300003,28.061094,-0.000820
214.350006,28.061108,0.000273
214.400009,28.061094,-0.000273
214.449997,28.061094,0.000000
214.500000,28.060863,-0.004645
214.550003,28.061136,0.005464
214.600006,28.061094,-0.000820
214.650009,28.061094,0.000000
214.699997,28.061081,-0.000273
214.750000,28.061108,0.000546
214.800003,28.061068,-0.000820
214.850006,28.061054,-0.000273
214.900009,28.061176,0.002459
214.949997,28.061136,-0.000820
215.000000,28.061094,-0.000820
215.050003,28.061081,-0.000273
215.100006,28.061163,0.001639
215.150009,28.061123,-0.000820
215.199997,28.061094,-0.000546
215.250000,28.061081,-0.000273
215.300003,28.061081,0.000000
215.350006,28.061068,-0.000273
215.400009,28.061068,0.000000
215.449997,28.061068,0.000000
215.500000,28.061081,0.000273
215.550003,28.061108,0.000546
215.600006,28.061054,-0.001093
215.650009,28.061054,0.000000
215.699997,28.061068,0.000273
215.750000,28.061068,0.000000
215.800003,28.061108,0.000820
215.850006,28.061108,0.000000
215.900009,28.061054,-0.001093
215.949997,28.061123,0.001366
216.000000,28.061094,-0.000546
216.050003,28.061094,0.000000
216.100006,28.061081,-0.000273
216.150009,28.061108,0.000546
216.199997,28.061068,-0.000820
216.250000,28.061041,-0.000546
216.300003,28.061081,0.000820
216.350006,28.061081,0.000000
216.400009,28.061054,-0.000546
216.449997,28.061054,0.000000
216.500000,28.061068,0.000273
216.550003,28.061081,0.000273
216.600006,28.061176,0.001912
216.650009,28.061136,-0.000820
216.699997,28.061108,-0.000546
216.750000,28.061054,-0.001093
216.800003,28.061054,0.000000
216.850006,28.061081,0.000546
216.900009,28.061068,-0.000273
216.949997,28.061108,0.000820
217.000000,28.061094,-0.000273
217.050003,28.061123,0.000546
217.100006,28.061108,-0.000273
217.150009,28.061094,-0.000273
217.199997,28.061054,-0.000820
217.250000,28.061068,0.000273
217.300003,28.061081,0.000273
217.350006,28.061081,0.000000
217.400009,28.061068,-0.000273
217.449997,28.061068,0.000000
217.500000,28.061054,-0.000273
217.550003,28.061081,0.000546
217.600006,28.061081,0.000000
217.650009,28.061176,0.001912
217.699997,28.061123,-0.001093
217.750000,28.061081,-0.000820
217.800003,28.061108,0.000546
217.850006,28.061094,-0.000273
217.900009,28.031410,-0.593680
217.949997,27.923357,-2.161072
218.000000,27.722973,-4.007682
218.050003,27.425259,-5.954286
218.100006,27.028412,-7.936953
218.150009,26.531830,-9.931642
218.199997,25.935404,-11.928515
218.250000,25.239025,-13.927575
218.300003,24.442051,-15.939476
218.350006,23.545561,-17.929792
218.400009,22.549173,-19.927761
218.449997,21.452778,-21.927914
218.500000,20.256348,-23.928612
218.550003,18.959976,-25.927399
218.600006,17.563667,-27.926186
218.650009,16.067310,-29.927156
218.699997,14.470958,-31.927036
218.750000,12.774585,-33.927464
218.800003,10.986127,-35.769154
218.850006,9.157221,-36.578121
218.900009,7.314204,-36.860344
218.949997,5.466241,-36.959248
219.000000,3.616544,-36.993946
219.050003,1.766232,-37.006237
219.100006,-0.084312,-37.010883
219.150009,-1.934965,-37.013069
219.199997,-3.785619,-37.013069
219.250000,-5.636327,-37.014160
219.300003,-7.487035,-37.014160
219.350006,-9.337743,-37.014160
219.400009,-11.188506,-37.015255
219.449997,-13.039200,-37.013889
219.500000,-14.890018,-37.016346
219.550003,-16.740822,-37.016075
219.600006,-18.591639,-37.016346
219.650009,-20.442429,-37.015800
219.699997,-22.293287,-37.017166
219.750000,-24.144173,-37.017712
219.800003,-25.995031,-37.017166
219.850006,-27.845821,-37.015800
219.900009,-29.695915,-37.001865
219.949997,-31.546526,-37.012249
220.000000,-33.397221,-37.013889
220.050003,-35.247982,-37.015255
220.100006,-37.098759,-37.015526
220.150009,-38.949566,-37.016075
220.199997,-40.800396,-37.016621
220.250000,-42.651184,-37.015800
220.300003,-44.501961,-37.015526
220.350006,-46.352779,-37.016346
220.400009,-48.203541,-37.015255
220.449997,-50.054317,-37.015526
220.500000,-51.905067,-37.014980
220.550003,-53.755844,-37.015526
220.600006,-55.606594,-37.014980
220.650009,-57.457367,-37.015526
220.699997,-59.308174,-37.016075
220.750000,-61.158947,-37.015526
220.800003,-63.009766,-37.016346
220.850006,-64.860542,-37.015526
220.900009,-66.711349,-37.016075
220.949997,-68.562149,-37.016075
221.000000,-70.412979,-37.016621
221.050003,-72.262375,-36.987934
221.100006,-74.066780,-36.087990
221.150009,-75.790306,-34.470600
221.199997,-77.420540,-32.604591
221.250000,-78.953064,-30.650610
221.300003,-80.386353,-28.665758
221.350006,-81.719963,-26.672163
221.400009,-82.953690,-24.674469
221.449997,-84.087471,-22.675682
221.500000,-85.121506,-20.680719
221.550003,-86.055534,-18.680567
221.600006,-86.889320,-16.675770
221.650009,-87.622955,-14.672612
221.699997,-88.256523,-12.671367
221.750000,-88.790154,-10.672581
221.800003,-89.223747,-8.671882
221.850006,-89.557304,-6.671183
221.900009,-89.790703,-4.668025
221.949997,-89.923622,-2.658310
222.000000,-89.972649,-0.980542
222.050003,-89.989983,-0.346700
222.100006,-89.996353,-0.127315
222.150009,-89.998604,-0.045079
222.199997,-89.999260,-0.013114
222.250000,-89.999451,-0.003825
222.300003,-89.999573,-0.002459
222.350006,-89.999657,-0.001639
222.400009,-89.999672,-0.000273
222.449997,-89.999657,0.000273
222.500000,-89.999611,0.000820
