Graph_q6
Time (Seconds),q6 (Degrees),q6_dot (Degrees/Seconds)
193.100006,77.002594,-17.929792
193.150009,76.006142,-19.929127
193.199997,74.909721,-21.928459
193.250000,73.713272,-23.928885
193.300003,72.416740,-25.930677
193.350006,71.020294,-27.928917
193.400009,69.523857,-29.928797
193.449997,67.927391,-31.929222
193.500000,66.230873,-33.930470
193.550003,64.434418,-35.928982
193.600006,62.537964,-37.929134
193.650009,60.541458,-39.930107
193.699997,58.445000,-41.929165
193.750000,56.248562,-43.928772
193.800003,53.952087,-45.929470
193.850006,51.555649,-47.928802
193.900009,49.059158,-49.929775
193.949997,46.462719,-51.928837
194.000000,43.766228,-53.929810
194.050003,40.969715,-55.930233
194.100006,38.073265,-57.929020
194.150009,35.076805,-59.929173
194.199997,31.980312,-61.929871
194.250000,28.783878,-63.928658
194.300003,25.487398,-65.929634
194.350006,22.090937,-67.929237
194.400009,18.594481,-69.929115
194.449997,14.998016,-71.929268
194.500000,11.301532,-73.929695
194.550003,7.505121,-75.928207
194.600006,3.608635,-77.929726
194.650009,-0.382573,-79.824150
194.699997,-4.450100,-81.350563
194.750000,-8.496537,-80.928726
194.800003,-12.473510,-79.539467
194.850006,-16.361116,-77.752144
194.900009,-20.148062,-75.738876
194.949997,-23.834793,-73.734627
195.000000,-27.421406,-71.732285
195.050003,-30.908041,-69.732681
195.100006,-34.294640,-67.731979
195.150009,-37.581230,-65.731827
195.199997,-40.767815,-63.731678
195.250000,-43.854404,-61.731796
195.300003,-46.841000,-59.731918
195.350006,-49.727604,-57.732037
195.400009,-52.514198,-55.731884
195.449997,-55.200798,-53.732006
195.500000,-57.787392,-51.731853
195.550003,-60.273987,-49.731976
195.600006,-62.660564,-47.731548
195.650009,-64.947166,-45.731941
195.699997,-67.133751,-43.731789
195.750000,-69.220337,-41.731636
195.800003,-71.206924,-39.731758
195.850006,-73.093529,-37.732151
195.900009,-74.880127,-35.731998
195.949997,-76.566711,-33.731571
196.000000,-78.153320,-31.732239
196.050003,-79.639908,-29.731813
196.100006,-81.026497,-27.731661
196.150009,-82.313110,-25.732328
196.199997,-83.499695,-23.731628
196.250000,-84.586227,-21.730658
196.300003,-85.572830,-19.732143
196.350006,-86.459442,-17.732264
196.400009,-87.246063,-15.732385
196.449997,-87.932648,-13.731686
196.500000,-88.519249,-11.732080
196.550003,-89.005852,-9.731927
196.600006,-89.392448,-7.732048
196.650009,-89.679062,-5.732168
196.699997,-89.865677,-3.732289
196.750000,-89.953171,-1.749894
196.800003,-89.976776,-0.472103
196.850006,-89.991898,-0.302441
196.900009,-89.997169,-0.105458
196.949997,-89.999039,-0.037429
197.000000,-89.999657,-0.012294
197.050003,-89.999870,-0.004371
197.100006,-89.999939,-0.001366
197.150009,-89.999985,-0.000820
197.199997,-89.999985,0.000000
197.250000,-90.000000,-0.000273
197.300003,-90.000000,0.000000
197.350006,-89.999985,0.000273
197.400009,-90.000000,-0.000273
197.449997,-90.000008,-0.000273
197.500000,-90.000000,0.000273
197.550003,-90.000000,0.000000
197.600006,-90.000000,0.000000
197.650009,-89.999985,0.000273
197.699997,-90.000000,-0.000273
197.750000,-90.000038,-0.000820
197.800003,-89.999985,0.001093
197.850006,-90.000008,-0.000546
197.900009,-90.000023,-0.000273
197.949997,-90.000000,0.000546
198.000000,-90.000023,-0.000546
198.050003,-90.000008,0.000273
198.100006,-90.000000,0.000273
198.150009,-90.000008,-0.000273
198.199997,-90.000008,0.000000
198.250000,-90.000000,0.000273
198.300003,-89.999985,0.000273
198.350006,-90.000000,-0.000273
198.400009,-90.000000,0.000000
198.449997,-89.999985,0.000273
198.500000,-89.999969,0.000273
198.550003,-90.000023,-0.001093
198.600006,-89.999985,0.000820
198.650009,-90.000023,-0.000820
198.699997,-90.000008,0.000273
198.750000,-90.000008,0.000000
198.800003,-90.000008,0.000000
198.850006,-90.000000,0.000273
198.900009,-90.000000,0.000000
198.949997,-89.999985,0.000273
199.000000,-90.000008,-0.000546
199.050003,-90.000000,0.000273
199.100006,-90.000008,-0.000273
199.150009,-90.000000,0.000273
199.199997,-89.999969,0.000546
199.250000,-90.000000,-0.000546
199.300003,-90.000000,0.000000
199.350006,-90.000000,0.000000
199.400009,-90.000008,-0.000273
199.449997,-90.000023,-0.000273
199.500000,-90.000008,0.000273
199.550003,-90.000008,0.000000
199.600006,-90.000008,0.000000
199.650009,-90.000023,-0.000273
199.699997,-90.000008,0.000273
199.750000,-90.000000,0.000273
199.800003,-90.000023,-0.000546
199.850006,-90.000008,0.000273
199.900009,-90.000008,0.000000
199.949997,-89.999985,0.000546
200.000000,-90.000023,-0.000820
200.050003,-90.000008,0.000273
200.100006,-89.999985,0.000546
200.150009,-89.999985,0.000000
200.199997,-90.000000,-0.000273
200.250000,-89.999985,0.000273
200.300003,-90.000000,-0.000273
200.350006,-90.000000,0.000000
200.400009,-90.000000,0.000000
200.449997,-90.000008,-0.000273
200.500000,-90.000008,0.000000
200.550003,-90.000008,0.000000
200.600006,-90.000023,-0.000273
200.650009,-90.000008,0.000273
200.699997,-90.000000,0.000273
200.750000,-90.000000,0.000000
200.800003,-89.999985,0.000273
200.850006,-90.000000,-0.000273
200.900009,-90.000008,-0.000273
200.949997,-90.000008,0.000000
201.000000,-90.000008,0.000000
201.050003,-90.000008,0.000000
201.100006,-90.000008,0.000000
201.150009,-90.000008,0.000000
201.199997,-90.000008,0.000000
201.250000,-90.000008,0.000000
201.300003,-90.000023,-0.000273
201.350006,-90.000008,0.000273
201.400009,-90.000000,0.000273
201.449997,-90.000000,0.000000
201.500000,-90.000000,0.000000
201.550003,-90.000008,-0.000273
201.600006,-90.000053,-0.000820
201.650009,-90.000023,0.000546
201.699997,-90.000000,0.000546
201.750000,-90.000008,-0.000273
201.800003,-90.000008,0.000000
201.850006,-90.000008,0.000000
201.900009,-90.000000,0.000273
201.949997,-90.000008,-0.000273
202.000000,-90.000023,-0.000273
202.050003,-90.000069,-0.000820
202.100006,-90.000023,0.000820
202.150009,-90.000008,0.000273
202.199997,-90.000008,0.000000
202.250000,-90.000008,0.000000
202.300003,-90.000008,0.000000
202.350006,-89.999985,0.000546
202.400009,-90.000000,-0.000273
202.449997,-90.000023,-0.000546
202.500000,-90.000000,0.000546
202.550003,-90.000000,0.000000
202.600006,-90.000023,-0.000546
202.650009,-89.999985,0.000820
202.699997,-90.000000,-0.000273
202.750000,-89.999985,0.000273
202.800003,-89.999985,0.000000
202.850006,-90.000008,-0.000546
202.900009,-90.000008,0.000000
202.949997,-90.000008,0.000000
203.000000,-90.000000,0.000273
203.050003,-90.000000,0.000000
203.100006,-90.000000,0.000000
203.150009,-89.999985,0.000273
203.199997,-90.000008,-0.000546
203.250000,-90.000000,0.000273
203.300003,-90.000000,0.000000
203.350006,-90.000023,-0.000546
203.400009,-90.000023,0.000000
203.449997,-90.000023,0.000000
203.500000,-90.000008,0.000273
203.550003,-90.000008,0.000000
203.600006,-90.000023,-0.000273
203.650009,-90.000000,0.000546
203.699997,-89.999985,0.000273
203.750000,-89.999985,0.000000
203.800003,-89.999985,0.000000
203.850006,-90.000008,-0.000546
203.900009,-90.000008,0.000000
203.949997,-90.000000,0.000273
204.000000,-89.999985,0.000273
204.050003,-90.000008,-0.000546
204.100006,-90.000023,-0.000273
204.150009,-90.000000,0.000546
204.199997,-90.000000,0.000000
204.250000,-90.000000,0.000000
204.300003,-89.999985,0.000273
204.350006,-90.000008,-0.000546
204.400009,-89.999985,0.000546
204.449997,-90.000008,-0.000546
204.500000,-90.000008,0.000000
204.550003,-90.000000,0.000273
204.600006,-90.000023,-0.000546
204.650009,-90.000000,0.000546
204.699997,-90.000023,-0.000546
204.750000,-89.999969,0.001093
204.800003,-90.000008,-0.000820
204.850006,-89.999969,0.000820
204.900009,-90.000000,-0.000546
204.949997,-89.999969,0.000546
205.000000,-89.999985,-0.000273
205.050003,-90.000008,-0.000546
205.100006,-90.000000,0.000273
205.150009,-89.999985,0.000273
205.199997,-90.000023,-0.000820
205.250000,-90.000000,0.000546
205.300003,-90.000008,-0.000273
205.350006,-90.000023,-0.000273
205.400009,-89.999985,0.000820
205.449997,-90.000000,-0.000273
205.500000,-90.000000,0.000000
205.550003,-90.000000,0.000000
205.600006,-90.000008,-0.000273
205.650009,-90.000008,0.000000
205.699997,-90.000000,0.000273
205.750000,-90.000008,-0.000273
205.800003,-90.000023,-0.000273
205.850006,-90.000008,0.000273
205.900009,-90.000023,-0.000273
205.949997,-89.999985,0.000820
206.000000,-90.000000,-0.000273
206.050003,-90.000023,-0.000546
206.100006,-90.000000,0.000546
206.150009,-89.999985,0.000273
206.199997,-90.000000,-0.000273
206.250000,-90.000000,0.000000
206.300003,-90.000023,-0.000546
206.350006,-89.999985,0.000820
206.400009,-90.000008,-0.000546
206.449997,-90.000000,0.000273
206.500000,-90.000023,-0.000546
206.550003,-90.000000,0.000546
206.600006,-90.000008,-0.000273
206.650009,-90.000000,0.000273
206.699997,-90.000000,0.000000
206.750000,-89.999985,0.000273
206.800003,-90.000008,-0.000546
206.850006,-90.000008,0.000000
206.900009,-89.999985,0.000546
206.949997,-90.000000,-0.000273
207.000000,-90.000000,0.000000
207.050003,-90.000023,-0.000546
207.100006,-90.000023,0.000000
207.150009,-90.000000,0.000546
207.199997,-90.000008,-0.000273
207.250000,-90.000008,0.000000
207.300003,-90.000000,0.000273
207.350006,-89.999985,0.000273
207.400009,-90.000008,-0.000546
207.449997,-90.000023,-0.000273
207.500000,-90.000008,0.000273
207.550003,-90.000000,0.000273
207.600006,-90.000023,-0.000546
207.650009,-90.000008,0.000273
207.699997,-90.000008,0.000000
207.750000,-90.000008,0.000000
207.800003,-90.000008,0.000000
207.850006,-89.999985,0.000546
207.900009,-90.000000,-0.000273
207.949997,-90.000008,-0.000273
208.000000,-90.000008,0.000000
208.050003,-90.000023,-0.000273
208.100006,-90.000008,0.000273
208.150009,-90.000000,0.000273
208.199997,-90.000000,0.000000
208.250000,-89.999985,0.000273
208.300003,-90.000000,-0.000273
208.350006,-90.000008,-0.000273
208.400009,-90.000008,0.000000
208.449997,-90.000023,-0.000273
208.500000,-90.000000,0.000546
208.550003,-90.000008,-0.000273
208.600006,-90.000000,0.000273
208.650009,-90.000000,0.000000
208.699997,-89.999969,0.000546
208.750000,-90.000008,-0.000820
208.800003,-90.000008,0.000000
208.850006,-90.000000,0.000273
208.900009,-90.000023,-0.000546
208.949997,-90.000008,0.000273
209.000000,-90.000023,-0.000273
209.050003,-90.000038,-0.000273
209.100006,-90.000023,0.000273
209.150009,-90.000038,-0.000273
209.199997,-90.000008,0.000546
209.250000,-90.000008,0.000000
209.300003,-90.000008,0.000000
209.350006,-90.000008,0.000000
209.400009,-90.000023,-0.000273
209.449997,-90.000000,0.000546
209.500000,-89.999985,0.000273
209.550003,-89.999985,0.000000
209.600006,-90.000000,-0.000273
209.650009,-90.000000,0.000000
209.699997,-89.999985,0.000273
209.750000,-90.000008,-0.000546
209.800003,-90.000000,0.000273
209.850006,-90.000008,-0.000273
209.900009,-90.000008,0.000000
209.949997,-90.000000,0.000273
210.000000,-89.999985,0.000273
210.050003,-90.000008,-0.000546
210.100006,-90.000000,0.000273
210.150009,-89.999969,0.000546
210.199997,-90.000000,-0.000546
210.250000,-90.000000,0.000000
210.300003,-89.999985,0.000273
210.350006,-89.999969,0.000273
210.400009,-90.000008,-0.000820
210.449997,-90.000000,0.000273
210.500000,-90.000000,0.000000
210.550003,-90.000038,-0.000820
210.600006,-90.000008,0.000546
210.650009,-90.000000,0.000273
210.699997,-90.000000,0.000000
210.750000,-90.000038,-0.000820
210.800003,-90.000008,0.000546
210.850006,-90.000008,0.000000
210.900009,-90.000008,0.000000
210.949997,-90.000000,0.000273
211.000000,-89.999954,0.000820
211.050003,-89.999985,-0.000546
211.100006,-90.000000,-0.000273
211.150009,-89.999985,0.000273
211.199997,-90.000000,-0.000273
211.250000,-89.999985,0.000273
211.300003,-90.000023,-0.000820
211.350006,-90.000008,0.000273
211.400009,-90.000000,0.000273
211.449997,-90.000000,0.000000
211.500000,-90.000023,-0.000546
211.550003,-90.000008,0.000273
211.600006,-90.000000,0.000273
211.650009,-90.000023,-0.000546
211.699997,-90.000000,0.000546
211.750000,-90.000023,-0.000546
211.800003,-90.000008,0.000273
211.850006,-90.000023,-0.000273
211.900009,-90.000000,0.000546
211.949997,-90.000008,-0.000273
212.000000,-90.000000,0.000273
212.050003,-90.000038,-0.000820
212.100006,-89.999985,0.001093
212.150009,-89.999985,0.000000
212.199997,-90.000000,-0.000273
212.250000,-90.000000,0.000000
212.300003,-90.000000,0.000000
212.350006,-90.000023,-0.000546
212.400009,-90.000000,0.000546
212.449997,-90.000008,-0.000273
212.500000,-90.000000,0.000273
212.550003,-90.000023,-0.000546
212.600006,-90.000008,0.000273
212.650009,-90.000023,-0.000273
212.699997,-90.000000,0.000546
212.750000,-90.000000,0.000000
212.800003,-90.000000,0.000000
212.850006,-90.000023,-0.000546
212.900009,-90.000008,0.000273
212.949997,-90.000000,0.000273
213.000000,-90.000023,-0.000546
213.050003,-90.000008,0.000273
213.100006,-90.000000,0.000273
213.150009,-90.000008,-0.000273
213.199997,-89.999985,0.000546
213.250000,-90.000000,-0.000273
213.300003,-90.000008,-0.000273
213.350006,-90.000008,0.000000
213.400009,-90.000000,0.000273
213.449997,-89.999969,0.000546
213.500000,-89.999969,0.000000
213.550003,-89.999985,-0.000273
213.600006,-89.999985,0.000000
213.650009,-90.000000,-0.000273
213.699997,-90.000000,0.000000
213.750000,-90.000000,0.000000
213.800003,-90.000008,-0.000273
213.850006,-90.000008,0.000000
213.900009,-90.000000,0.000273
213.949997,-90.000000,0.000000
214.000000,-90.000008,-0.000273
214.050003,-90.000008,0.000000
214.100006,-90.000023,-0.000273
214.150009,-90.000023,0.000000
214.199997,-90.000000,0.000546
214.250000,-90.000008,-0.000273
214.300003,-90.000000,0.000273
214.350006,-90.000000,0.000000
214.400009,-90.000008,-0.000273
214.449997,-90.000008,0.000000
214.500000,-90.000000,0.000273
214.550003,-90.000008,-0.000273
214.600006,-90.000000,0.000273
214.650009,-90.000008,-0.000273
214.699997,-90.000008,0.000000
214.750000,-90.000000,0.000273
214.800003,-90.000000,0.000000
214.850006,-90.000000,0.000000
214.900009,-89.999985,0.000273
214.949997,-90.000008,-0.000546
215.000000,-90.000008,0.000000
215.050003,-89.999985,0.000546
215.100006,-90.000023,-0.000820
215.150009,-90.000023,0.000000
215.199997,-90.000023,0.000000
215.250000,-89.999985,0.000820
215.300003,-90.000000,-0.000273
215.350006,-90.000000,0.000000
215.400009,-90.000000,0.000000
215.449997,-90.000008,-0.000273
215.500000,-90.000008,0.000000
215.550003,-90.000008,0.000000
215.600006,-90.000000,0.000273
215.650009,-90.000008,-0.000273
215.699997,-90.000008,0.000000
215.750000,-90.000000,0.000273
215.800003,-90.000008,-0.000273
215.850006,-90.000000,0.000273
215.900009,-90.000000,0.000000
215.949997,-90.000000,0.000000
216.000000,-90.000000,0.000000
216.050003,-89.999985,0.000273
216.100006,-90.000008,-0.000546
216.150009,-90.000038,-0.000546
216.199997,-90.000000,0.000820
216.250000,-90.000000,0.000000
216.300003,-90.000008,-0.000273
216.350006,-90.000008,0.000000
216.400009,-90.000008,0.000000
216.449997,-90.000038,-0.000546
216.500000,-90.000000,0.000820
216.550003,-90.000008,-0.000273
216.600006,-90.000000,0.000273
216.650009,-90.000023,-0.000546
216.699997,-89.999985,0.000820
216.750000,-90.000008,-0.000546
216.800003,-90.000000,0.000273
216.850006,-90.000000,0.000000
216.900009,-90.000008,-0.000273
216.949997,-90.000000,0.000273
217.000000,-90.000008,-0.000273
217.050003,-90.000008,0.000000
217.100006,-90.000008,0.000000
217.150009,-90.000008,0.000000
217.199997,-90.000000,0.000273
217.250000,-90.000000,0.000000
217.300003,-90.000038,-0.000820
217.350006,-90.000008,0.000546
217.400009,-89.999985,0.000546
217.449997,-89.999985,0.000000
217.500000,-90.000008,-0.000546
217.550003,-90.000008,0.000000
217.600006,-89.999969,0.000820
217.650009,-90.000000,-0.000546
217.699997,-90.000000,0.000000
217.750000,-90.000008,-0.000273
217.800003,-90.000008,0.000000
217.850006,-90.000000,0.000273
217.900009,-89.967445,0.651054
217.949997,-89.858406,2.180743
218.000000,-89.657547,4.017244
218.050003,-89.359528,5.960296
218.100006,-88.962517,7.940232
218.150009,-88.465881,9.932734
218.199997,-87.869362,11.930429
218.250000,-87.172874,13.929761
218.300003,-86.376389,15.929641
218.350006,-85.479912,17.929520
218.400009,-84.483459,19.929127
218.449997,-83.386940,21.930372
218.500000,-82.190483,23.929159
218.550003,-80.927658,25.256401
218.600006,-79.641663,25.720034
218.650009,-78.347610,25.880953
218.699997,-77.050720,25.937780
218.750000,-75.752876,25.956905
218.800003,-74.454666,25.964281
218.850006,-73.156311,25.967014
218.900009,-71.857933,25.967560
218.949997,-70.559555,25.967560
219.000000,-69.261177,25.967560
219.050003,-67.962784,25.967833
219.100006,-66.664406,25.967560
219.150009,-65.366020,25.967833
219.199997,-64.067627,25.967833
219.250000,-62.769234,25.967833
219.300003,-61.470844,25.967833
219.350006,-60.172451,25.967833
219.400009,-58.874088,25.967287
219.449997,-57.575668,25.968380
219.500000,-56.277275,25.967833
219.550003,-54.978886,25.967833
219.600006,-53.680481,25.968107
219.650009,-52.382099,25.967560
219.699997,-51.083710,25.967833
219.750000,-49.785343,25.967287
219.800003,-48.486938,25.968107
219.850006,-47.188576,25.967287
219.900009,-45.890182,25.967833
219.949997,-44.591805,25.967560
220.000000,-43.293415,25.967833
220.050003,-41.995022,25.967833
220.100006,-40.696632,25.967833
220.150009,-39.398212,25.968380
220.199997,-38.099819,25.967833
220.250000,-36.801430,25.967833
220.300003,-35.503052,25.967560
220.350006,-34.204647,25.968107
220.400009,-32.906239,25.968107
220.449997,-31.607889,25.967014
220.500000,-30.309498,25.967833
220.550003,-29.011078,25.968380
220.600006,-27.712700,25.967560
220.650009,-26.414337,25.967287
220.699997,-25.115944,25.967833
220.750000,-23.817539,25.968107
220.800003,-22.519121,25.968380
220.850006,-21.220743,25.967560
220.900009,-19.922365,25.967560
220.949997,-18.623972,25.967833
221.000000,-17.325609,25.967287
221.050003,-16.027216,25.967833
221.100006,-14.728811,25.968107
221.150009,-13.430406,25.968107
221.199997,-12.132042,25.967287
221.250000,-10.833650,25.967833
221.300003,-9.535272,25.967560
221.350006,-8.252085,25.663754
