Graph
Time (Seconds),q1 (Degrees),q1_dot (Degrees/Seconds)
219.800003,-5.685163,2.697925
219.850006,-5.551660,2.670058
219.900009,-5.417570,2.681806
219.949997,-5.287673,2.597931
220.000000,-5.155837,2.636726
220.050003,-5.025066,2.615416
220.100006,-4.893844,2.624432
220.150009,-4.762582,2.625252
220.199997,-4.631169,2.628257
220.250000,-4.499373,2.635907
220.300003,-4.367086,2.645742
220.350006,-4.235824,2.625252
220.400009,-4.100846,2.699564
220.449997,-3.971004,2.596838
220.500000,-3.840602,2.608039
220.550003,-3.709339,2.625252
220.600006,-3.578227,2.622246
220.650009,-3.446418,2.636180
220.699997,-3.314636,2.635633
220.750000,-3.183797,2.616782
220.800003,-3.051674,2.642464
