Graph_q3
Time (Seconds),q3 (Degrees),q3_dot (Degrees/Seconds)
189.550003,0.000014,0.000000
189.600006,0.000000,-0.000273
189.650009,-0.000014,-0.000273
189.699997,0.000014,0.000546
189.750000,0.000000,-0.000273
189.800003,0.000014,0.000273
189.850006,0.000014,0.000000
189.900009,0.000041,0.000546
189.949997,0.000041,0.000000
190.000000,0.000000,-0.000820
190.050003,-0.000014,-0.000273
190.100006,-0.000014,0.000000
190.150009,0.000014,0.000546
190.199997,-0.000014,-0.000546
190.250000,0.000000,0.000273
190.300003,0.000041,0.000820
190.350006,-0.000014,-0.001093
190.400009,-0.000014,0.000000
190.449997,0.000014,0.000546
190.500000,0.000000,-0.000273
190.550003,0.000014,0.000273
190.600006,0.000014,0.000000
190.650009,0.000000,-0.000273
190.699997,0.000041,0.000820
190.750000,0.000041,0.000000
190.800003,0.000041,0.000000
190.850006,0.000014,-0.000546
190.900009,0.000014,0.000000
190.949997,0.000027,0.000273
191.000000,0.000027,0.000000
191.050003,-0.000014,-0.000820
191.100006,-0.000014,0.000000
191.150009,-0.000027,-0.000273
191.199997,-0.000027,0.000000
191.250000,-0.000027,0.000000
191.300003,0.000000,0.000546
191.350006,0.000000,0.000000
191.400009,-0.000014,-0.000273
191.449997,0.000041,0.001093
191.500000,0.000041,0.000000
191.550003,0.000000,-0.000820
191.600006,0.000014,0.000273
191.650009,0.000014,0.000000
191.699997,-0.000014,-0.000546
191.750000,0.000000,0.000273
191.800003,0.000014,0.000273
191.850006,0.000027,0.000273
191.900009,-0.000014,-0.000820
191.949997,-0.000014,0.000000
192.000000,0.000000,0.000273
192.050003,0.000014,0.000273
192.100006,-0.000027,-0.000820
192.150009,-0.000014,0.000273
192.199997,0.000000,0.000273
192.250000,-0.000027,-0.000546
192.300003,0.000027,0.001093
192.350006,0.000014,-0.000273
192.400009,0.000000,-0.000273
192.449997,0.000014,0.000273
192.500000,0.000027,0.000273
192.550003,0.000027,0.000000
192.600006,0.000014,-0.000273
192.650009,0.032580,0.651327
192.699997,0.141590,2.180197
192.750000,0.342507,4.018337
192.800003,0.640494,5.959750
192.850006,1.037492,7.939959
192.900009,1.534142,9.933007
192.949997,2.130664,11.930429
193.000000,2.827166,13.930035
193.050003,3.623648,15.929641
193.100006,4.520110,17.929247
193.150009,5.511293,19.823668
193.199997,6.547174,20.717604
193.250000,7.598545,21.027420
193.300003,8.655407,21.137251
193.350006,9.714114,21.174133
193.400009,10.773544,21.188614
193.449997,11.833220,21.193531
193.500000,12.892898,21.193531
193.550003,13.952629,21.194624
193.600006,15.012374,21.194897
193.650009,16.072145,21.195444
193.699997,17.131891,21.194897
193.750000,18.191648,21.195169
193.800003,19.251408,21.195169
193.850006,20.311138,21.194624
193.900009,21.370884,21.194897
193.949997,22.430641,21.195169
194.000000,23.490400,21.195169
194.050003,24.550173,21.195444
194.100006,25.609917,21.194897
194.150009,26.669621,21.194077
194.199997,27.729422,21.195990
194.250000,28.789179,21.195169
194.300003,29.848925,21.194897
194.350006,30.908682,21.195169
194.400009,31.968414,21.194624
194.449997,33.028229,21.196262
194.500000,34.087959,21.194624
194.550003,35.147701,21.194897
194.600006,36.207462,21.195169
194.650009,37.267220,21.195169
194.699997,38.326977,21.195169
194.750000,39.386711,21.194624
194.800003,40.446453,21.194897
194.850006,41.506214,21.195169
194.900009,42.565987,21.195444
194.949997,43.625729,21.194897
195.000000,44.685474,21.194897
195.050003,45.745232,21.195169
195.100006,46.804993,21.195169
195.150009,47.864765,21.195444
195.199997,48.924522,21.195169
195.250000,49.984268,21.194897
195.300003,51.044052,21.195717
195.350006,52.103813,21.195169
195.400009,53.163517,21.194077
195.449997,54.223274,21.195169
195.500000,55.283047,21.195444
195.550003,56.342762,21.194351
195.600006,57.402534,21.195444
195.650009,58.462322,21.195717
195.699997,59.522068,21.194897
195.750000,60.581810,21.194897
195.800003,61.641556,21.194897
195.850006,62.701302,21.194897
195.900009,63.761059,21.195169
195.949997,64.820816,21.195169
196.000000,65.880577,21.195169
196.050003,66.940308,21.194624
196.100006,68.000053,21.194897
196.150009,69.059822,21.195444
196.199997,70.119553,21.194624
196.250000,71.160187,20.812679
196.300003,72.130722,19.410578
196.350006,73.011742,17.620522
196.400009,73.796394,15.693043
196.449997,74.482315,13.718299
196.500000,75.068672,11.727161
196.550003,75.555183,9.730288
196.600006,75.941757,7.731501
196.650009,76.228317,5.731075
196.699997,76.414917,3.732015
196.750000,76.502426,1.750168
196.800003,76.526054,0.472649
196.850006,76.541191,0.302714
196.900009,76.546494,0.106005
196.949997,76.548325,0.036610
197.000000,76.548981,0.013114
197.050003,76.549171,0.003825
197.100006,76.549278,0.002186
197.150009,76.549294,0.000273
197.199997,76.549278,-0.000273
197.250000,76.549278,0.000000
197.300003,76.549278,0.000000
197.350006,76.549294,0.000273
197.400009,76.549294,0.000000
197.449997,76.549263,-0.000546
197.500000,76.549278,0.000273
197.550003,76.549248,-0.000546
197.600006,76.549278,0.000546
197.650009,76.549309,0.000546
197.699997,76.549278,-0.000546
197.750000,76.549278,0.000000
197.800003,76.549294,0.000273
197.850006,76.549278,-0.000273
197.900009,76.549263,-0.000273
197.949997,76.549294,0.000546
198.000000,76.549309,0.000273
198.050003,76.549294,-0.000273
198.100006,76.549278,-0.000273
198.150009,76.549294,0.000273
198.199997,76.549278,-0.000273
198.250000,76.549294,0.000273
198.300003,76.549294,0.000000
198.350006,76.549309,0.000273
198.400009,76.549263,-0.000820
198.449997,76.549294,0.000546
198.500000,76.549278,-0.000273
198.550003,76.549294,0.000273
198.600006,76.549294,0.000000
198.650009,76.549278,-0.000273
198.699997,76.549278,0.000000
198.750000,76.549294,0.000273
198.800003,76.549294,0.000000
198.850006,76.549309,0.000273
198.900009,76.549309,0.000000
198.949997,76.549316,0.000273
199.000000,76.549294,-0.000546
199.050003,76.549278,-0.000273
199.100006,76.549278,0.000000
199.150009,76.549309,0.000546
199.199997,76.549278,-0.000546
199.250000,76.549294,0.000273
199.300003,76.549332,0.000820
199.350006,76.549309,-0.000546
199.400009,76.549278,-0.000546
199.449997,76.549294,0.000273
199.500000,76.549294,0.000000
199.550003,76.549248,-0.000820
199.600006,76.549294,0.000820
199.650009,76.549309,0.000273
199.699997,76.549278,-0.000546
199.750000,76.549263,-0.000273
199.800003,76.549248,-0.000273
199.850006,76.549294,0.000820
199.900009,76.549263,-0.000546
199.949997,76.549263,0.000000
200.000000,76.549248,-0.000273
200.050003,76.549309,0.001093
200.100006,76.549278,-0.000546
200.150009,76.549278,0.000000
200.199997,76.549263,-0.000273
200.250000,76.549278,0.000273
200.300003,76.549278,0.000000
200.350006,76.549309,0.000546
200.400009,76.549294,-0.000273
200.449997,76.549309,0.000273
200.500000,76.549294,-0.000273
200.550003,76.549278,-0.000273
200.600006,76.549248,-0.000546
200.650009,76.549294,0.000820
200.699997,76.549263,-0.000546
200.750000,76.549294,0.000546
200.800003,76.549309,0.000273
200.850006,76.549294,-0.000273
200.900009,76.549294,0.000000
200.949997,76.516739,-0.651054
201.000000,76.407677,-2.181289
201.050003,76.206841,-4.016698
201.100006,75.934944,-5.437923
201.150009,75.637955,-5.939806
201.199997,75.332222,-6.114659
201.250000,75.023399,-6.176404
201.300003,74.713554,-6.196894
201.350006,74.403313,-6.204817
201.400009,74.092911,-6.208096
201.449997,73.782501,-6.208096
201.500000,73.472084,-6.208369
201.550003,73.161652,-6.208642
201.600006,72.851219,-6.208642
201.650009,72.540779,-6.208915
201.699997,72.230316,-6.209188
201.750000,71.919868,-6.208915
201.800003,71.609413,-6.209188
201.850006,71.298981,-6.208642
201.900009,70.988533,-6.208915
201.949997,70.678078,-6.209188
202.000000,70.367699,-6.207549
202.050003,70.057236,-6.209188
202.100006,69.746780,-6.209188
202.150009,69.436363,-6.208369
202.199997,69.125900,-6.209188
202.250000,68.815468,-6.208642
202.300003,68.505005,-6.209188
202.350006,68.194588,-6.208369
202.400009,67.884117,-6.209462
202.449997,67.573700,-6.208369
202.500000,67.263237,-6.209188
202.550003,66.952835,-6.208096
202.600006,66.642387,-6.208915
202.650009,66.331940,-6.208915
202.699997,66.021538,-6.208096
202.750000,65.711090,-6.208915
202.800003,65.400635,-6.209188
202.850006,65.090187,-6.208915
202.900009,64.779716,-6.209462
202.949997,64.469299,-6.208369
203.000000,64.158852,-6.208915
203.050003,63.848404,-6.208915
203.100006,63.555431,-5.859483
203.150009,63.331318,-4.482244
203.199997,63.196339,-2.699564
203.250000,63.144756,-1.031632
203.300003,63.127026,-0.354623
203.350006,63.120552,-0.129500
203.400009,63.118313,-0.044806
203.449997,63.117573,-0.014753
203.500000,63.117275,-0.006011
203.550003,63.117149,-0.002459
203.600006,63.117149,0.000000
203.650009,63.117138,-0.000273
203.699997,63.117138,0.000000
203.750000,63.117138,0.000000
203.800003,63.117123,-0.000273
203.850006,63.117111,-0.000273
203.900009,63.117138,0.000546
203.949997,63.117149,0.000273
204.000000,63.117165,0.000273
204.050003,63.117149,-0.000273
204.100006,63.117111,-0.000820
204.150009,63.117111,0.000000
204.199997,63.117138,0.000546
204.250000,63.117138,0.000000
204.300003,63.117138,0.000000
204.350006,63.117138,0.000000
204.400009,63.117123,-0.000273
204.449997,63.117149,0.000546
204.500000,63.117138,-0.000273
204.550003,63.117138,0.000000
204.600006,63.117138,0.000000
204.650009,63.117123,-0.000273
204.699997,63.117138,0.000273
204.750000,63.117138,0.000000
204.800003,63.117149,0.000273
204.850006,63.117138,-0.000273
204.900009,63.117138,0.000000
204.949997,63.117123,-0.000273
205.000000,63.117138,0.000273
205.050003,63.117138,0.000000
205.100006,63.117149,0.000273
205.150009,63.117149,0.000000
205.199997,63.117149,0.000000
205.250000,63.117138,-0.000273
205.300003,63.117111,-0.000546
205.350006,63.117149,0.000820
205.400009,63.117165,0.000273
205.449997,63.117138,-0.000546
205.500000,63.117111,-0.000546
205.550003,63.117123,0.000273
205.600006,63.117111,-0.000273
205.650009,63.117138,0.000546
205.699997,63.117138,0.000000
205.750000,63.117138,0.000000
205.800003,63.117138,0.000000
205.850006,63.117111,-0.000546
205.900009,63.117123,0.000273
205.949997,63.117123,0.000000
206.000000,63.117111,-0.000273
206.050003,63.117138,0.000546
206.100006,63.117123,-0.000273
206.150009,63.117138,0.000273
206.199997,63.117138,0.000000
206.250000,63.117138,0.000000
206.300003,63.117149,0.000273
206.350006,63.117111,-0.000820
206.400009,63.117123,0.000273
206.449997,63.117111,-0.000273
206.500000,63.117111,0.000000
206.550003,63.117138,0.000546
206.600006,63.117138,0.000000
206.650009,63.117111,-0.000546
206.699997,63.117111,0.000000
206.750000,63.117123,0.000273
206.800003,63.117138,0.000273
206.850006,63.117149,0.000273
206.900009,63.117165,0.000273
206.949997,63.117123,-0.000820
207.000000,63.117149,0.000546
207.050003,63.117149,0.000000
207.100006,63.117111,-0.000820
207.150009,63.117111,0.000000
207.199997,63.117111,0.000000
207.250000,63.117123,0.000273
207.300003,63.117111,-0.000273
207.350006,63.117138,0.000546
207.400009,63.117123,-0.000273
207.449997,63.117138,0.000273
207.500000,63.117123,-0.000273
207.550003,63.117123,0.000000
207.600006,63.117138,0.000273
207.650009,63.117123,-0.000273
207.699997,63.117138,0.000273
207.750000,63.117111,-0.000546
207.800003,63.117123,0.000273
207.850006,63.117123,0.000000
207.900009,63.117138,0.000273
207.949997,63.117123,-0.000273
208.000000,63.117149,0.000546
208.050003,63.117138,-0.000273
208.100006,63.117138,0.000000
208.150009,63.117165,0.000546
208.199997,63.117096,-0.001366
208.250000,63.117138,0.000820
208.300003,63.117138,0.000000
208.350006,63.117111,-0.000546
208.400009,63.117138,0.000546
208.449997,63.117123,-0.000273
208.500000,63.117123,0.000000
208.550003,63.117149,0.000546
208.600006,63.117149,0.000000
208.650009,63.117138,-0.000273
208.699997,63.117123,-0.000273
208.750000,63.117138,0.000273
208.800003,63.117111,-0.000546
208.850006,63.117138,0.000546
208.900009,63.117111,-0.000546
208.949997,63.117123,0.000273
209.000000,63.117165,0.000820
209.050003,63.117138,-0.000546
209.100006,63.117138,0.000000
209.150009,63.117123,-0.000273
209.199997,63.117138,0.000273
209.250000,63.117123,-0.000273
209.300003,63.117123,0.000000
209.350006,63.117138,0.000273
209.400009,63.117123,-0.000273
209.449997,63.117123,0.000000
209.500000,63.149704,0.651600
209.550003,63.258739,2.180743
209.600006,63.459576,4.016698
209.650009,63.731445,5.437377
209.699997,64.028465,5.940352
209.750000,64.334198,6.114659
209.800003,64.642990,6.175857
209.850006,64.952858,6.197441
209.900009,65.263130,6.205364
209.949997,65.573502,6.207549
210.000000,65.883926,6.208369
210.050003,66.194382,6.209188
210.100006,66.504799,6.208369
210.150009,66.815247,6.208915
210.199997,67.125679,6.208642
210.250000,67.436111,6.208642
210.300003,67.746559,6.208915
210.350006,68.056999,6.208915
210.400009,68.367447,6.208915
210.449997,68.677879,6.208642
210.500000,68.988327,6.208915
210.550003,69.298759,6.208642
210.600006,69.609215,6.209188
210.650009,69.919647,6.208642
210.699997,70.230125,6.209462
210.750000,70.540558,6.208642
210.800003,70.850998,6.208915
210.850006,71.161446,6.208915
210.900009,71.471878,6.208642
210.949997,71.782310,6.208642
211.000000,72.092743,6.208642
211.050003,72.403175,6.208642
211.100006,72.713661,6.209735
211.150009,73.024055,6.207822
211.199997,73.334511,6.209188
211.250000,73.644974,6.209188
211.300003,73.955421,6.208915
211.350006,74.265839,6.208369
211.400009,74.576294,6.209188
211.449997,74.886726,6.208642
211.500000,75.197189,6.209188
211.550003,75.507607,6.208369
211.600006,75.818039,6.208642
211.650009,76.111038,5.860029
211.699997,76.335152,4.482244
211.750000,76.470100,2.699018
211.800003,76.521698,1.031905
211.850006,76.538689,0.339870
211.900009,76.545578,0.137697
211.949997,76.548004,0.048631
212.000000,76.548843,0.016666
212.050003,76.549126,0.005737
212.100006,76.549240,0.002186
212.150009,76.549278,0.000820
212.199997,76.549294,0.000273
212.250000,76.549294,0.000000
212.300003,76.549278,-0.000273
212.350006,76.549278,0.000000
212.400009,76.549294,0.000273
212.449997,76.549278,-0.000273
212.500000,76.549294,0.000273
212.550003,76.549278,-0.000273
212.600006,76.549278,0.000000
212.650009,76.549294,0.000273
212.699997,76.549263,-0.000546
212.750000,76.549278,0.000273
212.800003,76.549263,-0.000273
212.850006,76.549294,0.000546
212.900009,76.549294,0.000000
212.949997,76.549278,-0.000273
213.000000,76.549278,0.000000
213.050003,76.549294,0.000273
213.100006,76.549263,-0.000546
213.150009,76.549278,0.000273
213.199997,76.549278,0.000000
213.250000,76.549294,0.000273
213.300003,76.549278,-0.000273
213.350006,76.549263,-0.000273
213.400009,76.549294,0.000546
213.449997,76.549309,0.000273
213.500000,76.549278,-0.000546
213.550003,76.549263,-0.000273
213.600006,76.549278,0.000273
213.650009,76.549278,0.000000
213.699997,76.549309,0.000546
213.750000,76.549294,-0.000273
213.800003,76.549278,-0.000273
213.850006,76.549294,0.000273
213.900009,76.549278,-0.000273
213.949997,76.549278,0.000000
214.000000,76.549294,0.000273
214.050003,76.549278,-0.000273
214.100006,76.549278,0.000000
214.150009,76.549316,0.000820
214.199997,76.549294,-0.000546
214.250000,76.549309,0.000273
214.300003,76.549316,0.000273
214.350006,76.549263,-0.001093
214.400009,76.549294,0.000546
214.449997,76.549263,-0.000546
214.500000,76.549294,0.000546
214.550003,76.549263,-0.000546
214.600006,76.549263,0.000000
214.650009,76.549263,0.000000
214.699997,76.549278,0.000273
214.750000,76.549278,0.000000
214.800003,76.549263,-0.000273
214.850006,76.549294,0.000546
214.900009,76.549263,-0.000546
214.949997,76.549278,0.000273
215.000000,76.549309,0.000546
215.050003,76.549278,-0.000546
215.100006,76.549294,0.000273
215.150009,76.549278,-0.000273
215.199997,76.549294,0.000273
215.250000,76.549278,-0.000273
215.300003,76.549263,-0.000273
215.350006,76.549294,0.000546
215.400009,76.549309,0.000273
215.449997,76.549263,-0.000820
215.500000,76.549278,0.000273
215.550003,76.549278,0.000000
215.600006,76.549309,0.000546
215.650009,76.549294,-0.000273
215.699997,76.549294,0.000000
215.750000,76.549263,-0.000546
215.800003,76.549278,0.000273
215.850006,76.549309,0.000546
215.900009,76.549316,0.000273
215.949997,76.549294,-0.000546
216.000000,76.549309,0.000273
216.050003,76.549263,-0.000820
216.100006,76.549294,0.000546
216.150009,76.549294,0.000000
216.199997,76.549278,-0.000273
216.250000,76.549316,0.000820
216.300003,76.549263,-0.001093
216.350006,76.549294,0.000546
216.400009,76.549316,0.000546
216.449997,76.549309,-0.000273
216.500000,76.549278,-0.000546
216.550003,76.549263,-0.000273
216.600006,76.549278,0.000273
216.650009,76.549248,-0.000546
216.699997,76.549248,0.000000
216.750000,76.549294,0.000820
216.800003,76.549309,0.000273
216.850006,76.549278,-0.000546
216.900009,76.549278,0.000000
216.949997,76.549248,-0.000546
217.000000,76.549278,0.000546
217.050003,76.549263,-0.000273
217.100006,76.549278,0.000273
217.150009,76.549278,0.000000
217.199997,76.549294,0.000273
217.250000,76.549309,0.000273
217.300003,76.549294,-0.000273
217.350006,76.549309,0.000273
217.400009,76.549294,-0.000273
217.449997,76.549278,-0.000273
217.500000,76.549332,0.001093
217.550003,76.549294,-0.000820
217.600006,76.549294,0.000000
217.650009,76.549278,-0.000273
217.699997,76.549278,0.000000
217.750000,76.549309,0.000546
217.800003,76.549263,-0.000820
217.850006,76.549278,0.000273
217.900009,76.516701,-0.651600
217.949997,76.407661,-2.180743
218.000000,76.206810,-4.016971
218.050003,75.908813,-5.960023
218.100006,75.511803,-7.940232
218.150009,75.015152,-9.933007
218.199997,74.418625,-11.930429
218.250000,73.722122,-13.930035
218.300003,72.929756,-15.847405
218.350006,72.039207,-17.810947
218.400009,71.051537,-19.753454
218.449997,70.012093,-20.788910
218.500000,68.953453,-21.172768
218.550003,67.888062,-21.307732
218.600006,66.820969,-21.341883
218.650009,65.753128,-21.356909
218.699997,64.685036,-21.361826
218.750000,63.616875,-21.363194
218.800003,62.548676,-21.364012
218.850006,61.479942,-21.374668
218.900009,60.410946,-21.379858
218.949997,59.341873,-21.381498
219.000000,58.272743,-21.382591
219.050003,57.203503,-21.384777
219.100006,56.134319,-21.383684
219.150009,55.064671,-21.392973
219.199997,53.995472,-21.383957
219.250000,52.926098,-21.387508
219.300003,51.856178,-21.398436
219.350006,50.786747,-21.388601
219.400009,49.716743,-21.400076
219.449997,48.647026,-21.394339
219.500000,47.577076,-21.398983
219.550003,46.506607,-21.409365
219.600006,45.436508,-21.401989
219.650009,44.366039,-21.409365
219.699997,43.295368,-21.413464
219.750000,42.224422,-21.418926
219.800003,41.153091,-21.426577
219.850006,40.080929,-21.443243
219.900009,39.009068,-21.437231
219.949997,37.939106,-21.399256
220.000000,36.869801,-21.386143
220.050003,35.800709,-21.381771
220.100006,34.731705,-21.380131
220.150009,33.662724,-21.379585
220.199997,32.593746,-21.379585
220.250000,31.524780,-21.379313
220.300003,30.455814,-21.379313
220.350006,29.386862,-21.379038
220.400009,28.317896,-21.379313
220.449997,27.248930,-21.379313
220.500000,26.179966,-21.379313
220.550003,25.111000,-21.379313
220.600006,24.042061,-21.378765
220.650009,22.973095,-21.379313
220.699997,21.904144,-21.379038
220.750000,20.835152,-21.379858
220.800003,19.766199,-21.379038
220.850006,18.697233,-21.379313
220.900009,17.628281,-21.379038
220.949997,16.559330,-21.379038
221.000000,15.490364,-21.379313
221.050003,14.421398,-21.379313
221.100006,13.352447,-21.379038
221.150009,12.283481,-21.379313
221.199997,11.214501,-21.379585
221.250000,10.145576,-21.378492
221.300003,9.076597,-21.379585
221.350006,8.007632,-21.379313
221.400009,6.938666,-21.379313
221.449997,5.874646,-21.280411
221.500000,4.865308,-20.186762
221.550003,3.940186,-18.502436
221.600006,3.109553,-16.612659
221.650009,2.377002,-14.651030
221.699997,1.743775,-12.664536
221.750000,1.210310,-10.669302
221.800003,0.776756,-8.671062
221.850006,0.443197,-6.671183
221.900009,0.209619,-4.671576
221.949997,0.076034,-2.671697
222.000000,0.026501,-0.990651
222.050003,0.009303,-0.343968
222.100006,0.003251,-0.121031
222.150009,0.001147,-0.042074
222.199997,0.000410,-0.014753
222.250000,0.000150,-0.005191
222.300003,0.000055,-0.001912
222.350006,0.000055,0.000000
222.400009,0.000055,0.000000
222.449997,0.000055,0.000000
222.500000,0.000055,0.000000
222.550003,0.000055,0.000000
222.600006,0.000055,0.000000
222.650009,0.000055,0.000000
222.699997,0.000055,0.000000
222.750000,0.000055,0.000000
222.800003,0.000055,0.000000
222.850006,0.000055,0.000000
222.900009,0.000055,0.000000
