Graph_q5
Time (Seconds),q5 (Degrees),q5_dot (Degrees/Seconds)
185.900009,90.000053,0.000273
185.949997,90.000023,-0.000546
186.000000,90.000000,-0.000546
186.050003,90.000038,0.000820
186.100006,90.000038,0.000000
186.150009,90.000023,-0.000273
186.199997,90.000038,0.000273
186.250000,90.000008,-0.000546
186.300003,90.000008,0.000000
186.350006,90.000023,0.000273
186.400009,90.000069,0.000820
186.449997,90.000038,-0.000546
186.500000,90.000023,-0.000273
186.550003,90.000038,0.000273
186.600006,90.000008,-0.000546
186.650009,90.000038,0.000546
186.699997,90.000038,0.000000
186.750000,90.000023,-0.000273
186.800003,90.000038,0.000273
186.850006,90.000053,0.000273
186.900009,90.000053,0.000000
186.949997,90.000023,-0.000546
187.000000,90.000038,0.000273
187.050003,90.000023,-0.000273
187.100006,90.000038,0.000273
187.150009,90.000023,-0.000273
187.199997,90.000008,-0.000273
187.250000,90.000023,0.000273
187.300003,90.000023,0.000000
187.350006,90.000053,0.000546
187.400009,90.000008,-0.000820
187.449997,90.000008,0.000000
187.500000,90.000000,-0.000273
187.550003,90.000008,0.000273
187.600006,90.000000,-0.000273
187.650009,90.000008,0.000273
187.699997,90.000038,0.000546
187.750000,90.000008,-0.000546
187.800003,90.000023,0.000273
187.850006,89.999969,-0.001093
187.900009,90.000023,0.001093
187.949997,90.000023,0.000000
188.000000,90.000008,-0.000273
188.050003,90.000023,0.000273
188.100006,90.000008,-0.000273
188.150009,90.000000,-0.000273
188.199997,90.000008,0.000273
188.250000,90.000008,0.000000
188.300003,89.999985,-0.000546
188.350006,90.000000,0.000273
188.400009,90.000038,0.000820
188.449997,90.000023,-0.000273
188.500000,90.000038,0.000273
188.550003,90.000023,-0.000273
188.600006,90.000038,0.000273
188.650009,90.000038,0.000000
188.699997,90.000023,-0.000273
188.750000,90.000000,-0.000546
188.800003,90.000008,0.000273
188.850006,90.000038,0.000546
188.900009,90.000008,-0.000546
188.949997,90.000000,-0.000273
189.000000,90.000008,0.000273
189.050003,90.000008,0.000000
189.100006,90.000008,0.000000
189.150009,90.000008,0.000000
189.199997,90.000008,0.000000
189.250000,90.000008,0.000000
189.300003,90.000023,0.000273
189.350006,90.000069,0.000820
189.400009,90.000069,0.000000
189.449997,90.000023,-0.000820
189.500000,90.000008,-0.000273
189.550003,90.000038,0.000546
189.600006,90.000053,0.000273
189.650009,90.000069,0.000273
189.699997,90.000053,-0.000273
189.750000,90.000053,0.000000
189.800003,90.000053,0.000000
189.850006,90.000000,-0.001093
189.900009,90.000008,0.000273
189.949997,90.000008,0.000000
190.000000,90.000000,-0.000273
190.050003,90.000008,0.000273
190.100006,90.000008,0.000000
190.150009,90.000008,0.000000
190.199997,90.000008,0.000000
190.250000,90.000069,0.001093
190.300003,90.000008,-0.001093
190.350006,90.000000,-0.000273
190.400009,90.000008,0.000273
190.449997,90.000008,0.000000
190.500000,90.000023,0.000273
190.550003,90.000023,0.000000
190.600006,90.000038,0.000273
190.650009,90.000000,-0.000820
190.699997,90.000038,0.000820
190.750000,90.000023,-0.000273
190.800003,90.000008,-0.000273
190.850006,90.000008,0.000000
190.900009,90.000008,0.000000
190.949997,90.000008,0.000000
191.000000,90.000038,0.000546
191.050003,90.000023,-0.000273
191.100006,90.000000,-0.000546
191.150009,90.000000,0.000000
191.199997,90.000000,0.000000
191.250000,90.000023,0.000546
191.300003,90.000069,0.000820
191.350006,90.000038,-0.000546
191.400009,90.000000,-0.000820
191.449997,90.000008,0.000273
191.500000,90.000023,0.000273
191.550003,89.999985,-0.000820
191.600006,90.000008,0.000546
191.650009,90.000038,0.000546
191.699997,90.000008,-0.000546
191.750000,90.000000,-0.000273
191.800003,90.000023,0.000546
191.850006,90.000000,-0.000546
191.900009,90.000000,0.000000
191.949997,90.000000,0.000000
192.000000,89.999985,-0.000273
192.050003,90.000008,0.000546
192.100006,90.000038,0.000546
192.150009,90.000023,-0.000273
192.199997,90.000008,-0.000273
192.250000,90.000053,0.000820
192.300003,90.000008,-0.000820
192.350006,90.000023,0.000273
192.400009,90.000023,0.000000
192.449997,90.000008,-0.000273
192.500000,90.000023,0.000273
192.550003,90.000008,-0.000273
192.600006,90.000008,0.000000
192.650009,90.032578,0.651327
192.699997,90.141617,2.180743
192.750000,90.342438,4.016425
192.800003,90.640434,5.960023
192.850006,91.037476,7.940778
192.900009,91.534088,9.932188
192.949997,92.130608,11.930429
193.000000,92.827110,13.930035
193.050003,93.623573,15.929367
193.100006,94.520065,17.929792
193.150009,95.516510,19.928852
193.199997,96.583763,21.345161
193.250000,97.675766,21.839939
193.300003,98.776436,22.013426
193.350006,99.880096,22.073259
193.400009,100.984840,22.094843
193.449997,102.089867,22.100580
193.500000,103.195076,22.104132
193.550003,104.300293,22.104404
193.600006,105.405518,22.104404
193.650009,106.510735,22.104404
193.699997,107.615982,22.104952
193.750000,108.721245,22.105225
193.800003,109.826492,22.104952
193.850006,110.931740,22.104952
193.900009,112.036957,22.104404
193.949997,113.142250,22.105770
194.000000,114.247452,22.104132
194.050003,115.352699,22.104952
194.100006,116.457947,22.104952
194.150009,117.563202,22.104952
194.199997,118.668434,22.104677
194.250000,119.773682,22.104952
194.300003,120.878914,22.104677
194.350006,121.984161,22.104952
194.400009,123.089409,22.104952
194.449997,124.194656,22.104952
194.500000,125.299904,22.104952
194.550003,126.405190,22.105770
194.600006,127.510437,22.104952
194.650009,128.615707,22.105225
194.699997,129.720963,22.105225
194.750000,130.826233,22.105497
194.800003,131.931519,22.105497
194.850006,133.036804,22.105770
194.900009,134.142090,22.105770
194.949997,135.247391,22.106045
195.000000,136.352692,22.106045
195.050003,137.457993,22.106045
195.100006,138.563278,22.105770
195.150009,139.668579,22.106045
195.199997,140.773895,22.106045
195.250000,141.879196,22.106045
195.300003,142.984528,22.106590
195.350006,144.089844,22.106318
195.400009,145.195145,22.106318
195.449997,146.300461,22.106318
195.500000,147.405762,22.105770
195.550003,148.511078,22.106318
195.600006,149.616394,22.106318
195.650009,150.721695,22.106045
195.699997,151.827011,22.106318
195.750000,152.932327,22.106318
195.800003,154.037628,22.106045
195.850006,155.142944,22.106318
195.900009,156.248245,22.106045
195.949997,157.353531,22.105770
196.000000,158.458878,22.106863
196.050003,159.564163,22.105770
196.100006,160.669464,22.106045
196.150009,161.774811,22.106863
196.199997,162.878525,22.074352
196.250000,163.936218,21.153915
196.300003,164.912766,19.530790
196.350006,165.795868,17.662050
196.400009,166.581238,15.707522
196.449997,167.267410,13.723490
196.500000,167.853882,11.729347
196.550003,168.340424,9.730834
196.600006,168.726974,7.730955
196.650009,169.013504,5.730529
196.699997,169.200104,3.732015
196.750000,169.287613,1.750168
196.800003,169.311188,0.471556
196.850006,169.326309,0.302441
196.900009,169.331589,0.105731
196.949997,169.333420,0.036610
197.000000,169.334015,0.011748
197.050003,169.334259,0.004918
197.100006,169.334412,0.003005
197.150009,169.334427,0.000546
197.199997,169.334427,-0.000273
197.250000,169.334396,-0.000546
197.300003,169.334442,0.001093
197.350006,169.334412,-0.000820
197.400009,169.334396,-0.000273
197.449997,169.334412,0.000273
197.500000,169.334412,0.000000
197.550003,169.334412,0.000000
197.600006,169.334351,-0.001093
197.650009,169.334396,0.000820
197.699997,169.334427,0.000546
197.750000,169.334396,-0.000546
197.800003,169.334427,0.000546
197.850006,169.334457,0.000820
197.900009,169.334412,-0.001093
197.949997,169.334412,0.000000
198.000000,169.334396,-0.000273
198.050003,169.334427,0.000546
198.100006,169.334427,0.000000
198.150009,169.334427,0.000273
198.199997,169.334427,0.000000
198.250000,169.334412,-0.000546
198.300003,169.334366,-0.000820
198.350006,169.334396,0.000546
198.400009,169.334427,0.000546
198.449997,169.334442,0.000546
198.500000,169.334427,-0.000273
198.550003,169.334412,-0.000546
198.600006,169.334412,0.000000
198.650009,169.334427,0.000273
198.699997,169.334442,0.000546
198.750000,169.334457,0.000273
198.800003,169.334473,0.000273
198.850006,169.334427,-0.000820
198.900009,169.334427,0.000000
198.949997,169.334381,-0.001093
199.000000,169.334396,0.000273
199.050003,169.334488,0.001912
199.100006,169.334427,-0.001093
199.150009,169.334396,-0.000820
199.199997,169.334427,0.000546
199.250000,169.334473,0.001093
199.300003,169.334442,-0.000546
199.350006,169.334442,0.000000
199.400009,169.334427,-0.000273
199.449997,169.334412,-0.000546
199.500000,169.334396,-0.000273
199.550003,169.334427,0.000546
199.600006,169.334427,0.000000
199.650009,169.334427,0.000000
199.699997,169.334396,-0.000546
199.750000,169.334427,0.000546
199.800003,169.334427,0.000000
199.850006,169.334396,-0.000546
199.900009,169.334366,-0.000546
199.949997,169.334457,0.001912
200.000000,169.334381,-0.001639
200.050003,169.334396,0.000273
200.100006,169.334366,-0.000546
200.150009,169.334412,0.000820
200.199997,169.334381,-0.000546
200.250000,169.334396,0.000273
200.300003,169.334396,0.000000
200.350006,169.334412,0.000273
200.400009,169.334396,-0.000273
200.449997,169.334427,0.000820
200.500000,169.334473,0.000820
200.550003,169.334427,-0.000820
200.600006,169.334473,0.000820
200.650009,169.334427,-0.001093
200.699997,169.334412,-0.000273
200.750000,169.334427,0.000546
200.800003,169.334427,0.000000
200.850006,169.334427,0.000000
200.900009,169.334396,-0.000820
200.949997,169.301743,-0.652966
201.000000,169.192688,-2.181016
201.050003,168.991837,-4.017244
201.100006,168.693817,-5.960296
201.150009,168.296768,-7.941051
201.199997,167.800095,-9.933281
201.250000,167.203583,-11.930429
201.300003,166.507111,-13.929488
201.350006,165.710617,-15.929641
201.400009,164.814148,-17.929520
201.449997,163.817673,-19.929399
201.500000,162.721207,-21.929552
201.550003,161.524734,-23.929159
201.600006,160.228271,-25.929312
201.650009,158.831787,-27.929737
201.699997,157.335342,-29.928797
201.750000,155.738846,-31.930042
201.800003,154.042374,-33.929375
201.850006,152.245926,-35.928982
201.900009,150.349472,-37.929134
201.949997,148.353027,-39.929012
202.000000,146.256531,-41.929710
202.050003,144.060089,-43.929047
202.100006,141.807358,-45.054661
202.150009,139.597305,-44.200886
202.199997,137.467224,-42.601803
202.250000,135.430176,-40.740711
202.300003,133.490692,-38.789738
202.350006,131.650375,-36.806252
202.400009,129.909760,-34.812382
202.449997,128.269012,-32.814960
202.500000,126.728233,-30.815628
202.550003,125.287460,-28.815475
202.600006,123.946663,-26.815870
202.650009,122.705879,-24.815718
202.699997,121.565086,-22.815838
202.750000,120.524292,-20.815958
202.800003,119.583496,-18.815805
202.850006,118.742706,-16.815926
202.900009,118.001915,-14.815773
202.949997,117.361122,-12.815894
203.000000,116.820320,-10.816014
203.050003,116.379539,-8.815589
203.100006,116.038742,-6.815982
203.150009,115.797935,-4.816103
203.199997,115.657150,-2.815677
203.250000,115.603493,-1.073159
203.300003,115.585091,-0.368011
203.350006,115.578362,-0.134691
203.400009,115.576019,-0.046718
203.449997,115.575218,-0.016119
203.500000,115.574944,-0.005464
203.550003,115.574844,-0.001912
203.600006,115.574783,-0.001366
203.650009,115.574753,-0.000546
203.699997,115.574768,0.000273
203.750000,115.574791,0.000546
203.800003,115.574791,0.000000
203.850006,115.574783,-0.000273
203.900009,115.574753,-0.000546
203.949997,115.574753,0.000000
204.000000,115.574791,0.000820
204.050003,115.574783,-0.000273
204.100006,115.574791,0.000273
204.150009,115.574768,-0.000546
204.199997,115.574768,0.000000
204.250000,115.574768,0.000000
204.300003,115.574783,0.000273
204.350006,115.574753,-0.000546
204.400009,115.574768,0.000273
204.449997,115.574783,0.000273
204.500000,115.574722,-0.001093
204.550003,115.574753,0.000546
204.600006,115.574783,0.000546
204.650009,115.574768,-0.000273
204.699997,115.574768,0.000000
204.750000,115.574753,-0.000273
204.800003,115.574768,0.000273
204.850006,115.574768,0.000000
204.900009,115.574783,0.000273
204.949997,115.574768,-0.000273
205.000000,115.574753,-0.000273
205.050003,115.574783,0.000546
205.100006,115.574738,-0.000820
205.150009,115.574768,0.000546
205.199997,115.574768,0.000000
205.250000,115.574768,0.000000
205.300003,115.574768,0.000000
205.350006,115.574768,0.000000
205.400009,115.574783,0.000273
205.449997,115.574783,0.000000
205.500000,115.574783,0.000000
205.550003,115.574768,-0.000273
205.600006,115.574783,0.000273
205.650009,115.574783,0.000000
205.699997,115.574753,-0.000546
205.750000,115.574791,0.000820
205.800003,115.574768,-0.000546
205.850006,115.574768,0.000000
205.900009,115.574768,0.000000
205.949997,115.574783,0.000273
206.000000,115.574768,-0.000273
206.050003,115.574783,0.000273
206.100006,115.574783,0.000000
206.150009,115.574783,0.000000
206.199997,115.574783,0.000000
206.250000,115.574768,-0.000273
206.300003,115.574791,0.000546
206.350006,115.574768,-0.000546
206.400009,115.574753,-0.000273
206.449997,115.574768,0.000273
206.500000,115.574783,0.000273
206.550003,115.574768,-0.000273
206.600006,115.574768,0.000000
206.650009,115.574768,0.000000
206.699997,115.574783,0.000273
206.750000,115.574783,0.000000
206.800003,115.574768,-0.000273
206.850006,115.574768,0.000000
206.900009,115.574768,0.000000
206.949997,115.574768,0.000000
207.000000,115.574768,0.000000
207.050003,115.574783,0.000273
207.100006,115.574768,-0.000273
207.150009,115.574722,-0.000820
207.199997,115.574753,0.000546
207.250000,115.574768,0.000273
207.300003,115.574783,0.000273
207.350006,115.574753,-0.000546
207.400009,115.574768,0.000273
207.449997,115.574783,0.000273
207.500000,115.574791,0.000273
207.550003,115.574783,-0.000273
207.600006,115.574806,0.000546
207.650009,115.574753,-0.001093
207.699997,115.574753,0.000000
207.750000,115.574753,0.000000
207.800003,115.574768,0.000273
207.850006,115.574753,-0.000273
207.900009,115.574768,0.000273
207.949997,115.574768,0.000000
208.000000,115.574783,0.000273
208.050003,115.574783,0.000000
208.100006,115.574791,0.000273
208.150009,115.574753,-0.000820
208.199997,115.574753,0.000000
208.250000,115.574753,0.000000
208.300003,115.574768,0.000273
208.350006,115.574768,0.000000
208.400009,115.574783,0.000273
208.449997,115.574783,0.000000
208.500000,115.574753,-0.000546
208.550003,115.574753,0.000000
208.600006,115.574768,0.000273
208.650009,115.574768,0.000000
208.699997,115.574768,0.000000
208.750000,115.574768,0.000000
208.800003,115.574753,-0.000273
208.850006,115.574768,0.000273
208.900009,115.574768,0.000000
208.949997,115.574768,0.000000
209.000000,115.574768,0.000000
209.050003,115.574768,0.000000
209.100006,115.574791,0.000546
209.150009,115.574783,-0.000273
209.199997,115.574783,0.000000
209.250000,115.574791,0.000273
209.300003,115.574768,-0.000546
209.350006,115.574768,0.000000
209.400009,115.574768,0.000000
209.449997,115.574768,0.000000
209.500000,115.607224,0.649141
209.550003,115.716248,2.180470
209.600006,115.917084,4.016698
209.650009,116.215073,5.959750
209.699997,116.612068,7.939959
209.750000,117.108719,9.933007
209.800003,117.705254,11.930701
209.850006,118.401726,13.929488
209.900009,119.198151,15.928548
209.949997,120.094627,17.929520
210.000000,121.091103,19.929399
210.050003,122.187553,21.929005
210.100006,123.383995,23.928885
210.150009,124.680435,25.928764
210.199997,126.076904,27.929464
210.250000,127.573349,29.928797
210.300003,129.169800,31.929222
210.350006,130.866287,33.929649
210.400009,132.662735,35.928982
210.449997,134.559189,37.928860
210.500000,136.555649,39.929287
210.550003,138.652084,41.928894
210.600006,140.848557,43.929317
210.650009,143.101913,45.067226
210.699997,145.312149,44.204712
210.750000,147.442307,42.603168
210.800003,149.479401,40.741806
210.850006,151.418884,38.789738
210.900009,153.259247,36.807072
210.949997,154.999847,34.812107
211.000000,156.640564,32.814415
211.050003,158.181320,30.815083
211.100006,159.622101,28.815475
211.150009,160.962891,26.815870
211.199997,162.203659,24.815443
211.250000,163.344421,22.815290
211.300003,164.385223,20.815958
211.350006,165.325989,18.815258
211.400009,166.166763,16.815653
211.449997,166.907562,14.815773
211.500000,167.548309,12.815074
211.550003,168.089066,10.814921
211.600006,168.529831,8.815315
211.650009,168.870636,6.816256
211.699997,169.111404,4.815283
211.750000,169.252213,2.816224
211.800003,169.305832,1.072340
211.850006,169.323486,0.353257
211.900009,169.330612,0.142341
211.949997,169.333084,0.049451
212.000000,169.333984,0.018032
212.050003,169.334305,0.006557
212.100006,169.334396,0.001639
212.150009,169.334412,0.000273
212.199997,169.334396,-0.000273
212.250000,169.334381,-0.000273
212.300003,169.334427,0.000820
212.350006,169.334427,0.000000
212.400009,169.334427,0.000273
212.449997,169.334412,-0.000546
212.500000,169.334427,0.000546
212.550003,169.334412,-0.000546
212.600006,169.334427,0.000273
212.650009,169.334427,0.000273
212.699997,169.334412,-0.000546
212.750000,169.334427,0.000546
212.800003,169.334396,-0.000820
212.850006,169.334412,0.000273
212.900009,169.334412,0.000000
212.949997,169.334412,0.000000
213.000000,169.334427,0.000273
213.050003,169.334442,0.000546
213.100006,169.334427,-0.000546
213.150009,169.334412,-0.000273
213.199997,169.334396,-0.000273
213.250000,169.334381,-0.000273
213.300003,169.334396,0.000273
213.350006,169.334427,0.000820
213.400009,169.334412,-0.000546
213.449997,169.334412,0.000000
213.500000,169.334381,-0.000546
213.550003,169.334396,0.000273
213.600006,169.334366,-0.000546
213.650009,169.334412,0.000820
213.699997,169.334427,0.000546
213.750000,169.334427,0.000000
213.800003,169.334473,0.000820
213.850006,169.334427,-0.000820
213.900009,169.334442,0.000273
213.949997,169.334412,-0.000820
214.000000,169.334396,-0.000273
214.050003,169.334427,0.000820
214.100006,169.334457,0.000546
214.150009,169.334427,-0.000546
214.199997,169.334427,-0.000273
214.250000,169.334427,0.000000
214.300003,169.334396,-0.000546
214.350006,169.334396,0.000000
214.400009,169.334427,0.000546
214.449997,169.334427,0.000000
214.500000,169.334412,-0.000273
214.550003,169.334412,0.000000
214.600006,169.334396,-0.000273
214.650009,169.334396,0.000000
214.699997,169.334396,0.000000
214.750000,169.334381,-0.000273
214.800003,169.334396,0.000273
214.850006,169.334351,-0.000820
214.900009,169.334351,0.000000
214.949997,169.334351,0.000000
215.000000,169.334366,0.000273
215.050003,169.334412,0.000820
215.100006,169.334412,0.000000
215.150009,169.334412,0.000000
215.199997,169.334412,0.000000
215.250000,169.334366,-0.000820
215.300003,169.334381,0.000273
215.350006,169.334381,0.000000
215.400009,169.334427,0.000820
215.449997,169.334412,-0.000273
215.500000,169.334396,-0.000273
215.550003,169.334381,-0.000273
215.600006,169.334412,0.000546
215.650009,169.334381,-0.000546
215.699997,169.334366,-0.000273
215.750000,169.334396,0.000546
215.800003,169.334396,0.000000
215.850006,169.334412,0.000273
215.900009,169.334381,-0.000546
215.949997,169.334427,0.000820
216.000000,169.334381,-0.000820
216.050003,169.334427,0.000820
216.100006,169.334412,-0.000273
216.150009,169.334381,-0.000546
216.199997,169.334412,0.000546
216.250000,169.334381,-0.000546
216.300003,169.334412,0.000546
216.350006,169.334396,-0.000273
216.400009,169.334412,0.000273
216.449997,169.334427,0.000273
216.500000,169.334381,-0.000820
216.550003,169.334412,0.000546
216.600006,169.334412,0.000000
216.650009,169.334396,-0.000273
216.699997,169.334381,-0.000273
216.750000,169.334396,0.000273
216.800003,169.334427,0.000546
216.850006,169.334396,-0.000546
216.900009,169.334381,-0.000273
216.949997,169.334412,0.000546
217.000000,169.334412,0.000000
217.050003,169.334381,-0.000546
217.100006,169.334381,0.000000
217.150009,169.334396,0.000273
217.199997,169.334381,-0.000273
217.250000,169.334366,-0.000273
217.300003,169.334396,0.000546
217.350006,169.334427,0.000546
217.400009,169.334427,0.000000
217.449997,169.334366,-0.001093
217.500000,169.334412,0.000820
217.550003,169.334412,0.000000
217.600006,169.334381,-0.000546
217.650009,169.334396,0.000273
217.699997,169.334412,0.000273
217.750000,169.334396,-0.000273
217.800003,169.334396,0.000000
217.850006,169.334381,-0.000273
217.900009,169.301727,-0.652966
217.949997,169.192688,-2.181016
218.000000,168.991776,-4.018064
218.050003,168.693756,-5.960296
218.100006,168.296738,-7.940505
218.150009,167.800064,-9.933554
218.199997,167.203537,-11.930429
218.250000,166.507034,-13.930035
218.300003,165.710602,-15.928821
218.350006,164.814148,-17.928974
218.400009,163.817657,-19.929672
218.449997,162.721237,-21.928459
218.500000,161.524841,-23.928066
218.550003,160.228378,-25.929312
218.600006,158.831909,-27.929190
218.650009,157.335464,-29.928797
218.699997,155.739029,-31.928949
218.750000,154.042603,-33.928555
218.800003,152.246155,-35.928982
218.850006,150.349716,-37.928589
218.900009,148.353271,-39.929012
218.949997,146.256775,-41.929710
219.000000,144.060349,-43.928772
219.050003,141.763901,-45.928925
219.100006,139.367462,-47.928802
219.150009,136.871002,-49.928955
219.199997,134.274551,-51.929108
219.250000,131.578064,-53.929810
219.300003,128.781586,-55.929688
219.350006,125.885086,-57.929840
219.400009,122.888618,-59.929447
219.449997,119.792145,-61.929325
219.500000,116.595619,-63.930573
219.550003,113.299110,-65.930176
219.600006,109.902649,-67.929237
219.650009,106.406166,-69.929665
219.699997,102.809631,-71.930634
219.750000,99.113121,-73.930244
219.800003,95.316612,-75.930122
219.850006,91.420074,-77.930817
219.900009,87.428802,-79.825516
219.949997,83.384491,-80.886108
220.000000,79.379517,-80.099541
220.050003,75.450996,-78.570396
220.100006,71.617867,-76.662590
220.150009,67.884445,-74.668449
220.199997,64.250854,-72.671844
220.250000,60.717266,-70.671692
220.300003,57.283649,-68.672363
220.350006,53.950081,-66.671387
220.400009,50.716465,-64.672333
220.449997,47.582897,-62.671356
220.500000,44.549267,-60.672569
220.550003,41.615673,-58.671871
220.600006,38.782116,-56.671173
220.650009,36.048565,-54.671021
220.699997,33.414967,-52.671959
220.750000,30.881390,-50.671535
220.800003,28.447821,-48.671383
220.850006,26.114258,-46.671230
220.900009,23.880705,-44.671078
220.949997,21.747145,-42.671196
221.000000,19.713634,-40.670227
221.050003,17.780144,-38.669800
221.100006,15.946566,-36.671558
221.150009,14.213050,-34.670315
221.199997,12.579515,-32.670708
221.250000,11.045933,-30.671648
221.300003,9.612426,-28.670130
221.350006,8.278886,-26.670795
221.400009,7.045313,-24.671463
221.449997,5.911761,-22.671038
221.500000,4.878203,-20.671158
221.550003,3.944735,-18.669367
221.600006,3.111151,-16.671673
221.650009,2.377616,-14.670700
221.699997,1.744034,-12.671640
221.750000,1.210433,-10.672034
221.800003,0.776879,-8.671062
221.850006,0.443279,-6.672002
221.900009,0.209687,-4.671849
221.949997,0.076034,-2.673063
222.000000,0.026474,-0.991197
222.050003,0.009262,-0.344242
222.100006,0.003210,-0.121031
222.150009,0.001120,-0.041801
222.199997,0.000382,-0.014753
222.250000,0.000137,-0.004918
222.300003,0.000000,-0.002732
222.350006,-0.000055,-0.001093
222.400009,-0.000041,0.000273
222.449997,-0.000014,0.000546
222.500000,-0.000027,-0.000273
222.550003,-0.000055,-0.000546
222.600006,0.000027,0.001639
222.650009,-0.000014,-0.000820
222.699997,-0.000027,-0.000273
222.750000,-0.000027,0.000000
222.800003,-0.000027,0.000000
222.850006,-0.000027,0.000000
222.900009,0.000000,0.000546
222.949997,-0.000041,-0.000820
223.000000,-0.000014,0.000546
