Graph_q2
Time (Seconds),q2 (Degrees),q2_dot (Degrees/Seconds)
200.100006,-104.598854,0.007923
200.150009,-104.598969,-0.002186
200.199997,-104.598938,0.000546
200.250000,-104.598900,0.000820
200.300003,-104.598900,0.000000
200.350006,-104.598915,-0.000273
200.400009,-104.598915,0.000000
200.449997,-104.598938,-0.000546
200.500000,-104.598915,0.000546
200.550003,-104.598900,0.000273
200.600006,-104.598915,-0.000273
200.650009,-104.598923,-0.000273
200.699997,-104.598900,0.000546
200.750000,-104.598923,-0.000546
200.800003,-104.598900,0.000546
200.850006,-104.598900,0.000000
200.900009,-104.598885,0.000273
200.949997,-104.561989,0.737934
201.000000,-104.451569,2.208337
201.050003,-104.250191,4.027626
201.100006,-103.955673,5.890355
201.150009,-103.614174,6.829916
201.199997,-103.256355,7.156399
201.250000,-102.893074,7.265682
201.300003,-102.527885,7.303658
201.350006,-102.162033,7.317045
201.400009,-101.795952,7.321690
201.449997,-101.429787,7.323329
201.500000,-101.063568,7.324422
201.550003,-100.697372,7.323875
201.600006,-100.331177,7.323875
201.650009,-99.964958,7.324422
201.699997,-99.598747,7.324149
201.750000,-99.232529,7.324422
201.800003,-98.866295,7.324695
201.850006,-98.500069,7.324422
201.900009,-98.133881,7.323875
201.949997,-97.767647,7.324695
202.000000,-97.401405,7.324695
202.050003,-97.035156,7.324968
202.100006,-96.668816,7.326880
202.150009,-96.302475,7.326880
202.199997,-95.936226,7.324968
202.250000,-95.570045,7.323602
202.300003,-95.203903,7.322783
202.350006,-94.837753,7.323056
202.400009,-94.471611,7.322783
202.449997,-94.105499,7.322236
202.500000,-93.739365,7.322783
202.550003,-93.373222,7.322783
202.600006,-93.007080,7.322783
202.650009,-92.640945,7.322783
202.699997,-92.274788,7.323056
202.750000,-91.908607,7.323602
202.800003,-91.542458,7.323056
202.850006,-91.176346,7.322236
202.900009,-90.810165,7.323602
202.949997,-90.444016,7.323056
203.000000,-90.077904,7.322236
203.050003,-89.714386,7.270327
203.100006,-89.400116,6.285413
203.150009,-89.168488,4.632507
203.199997,-89.030983,2.750107
203.250000,-88.978706,1.045565
203.300003,-88.961182,0.350525
203.350006,-88.954948,0.124583
203.400009,-88.952721,0.044533
203.449997,-88.951904,0.016392
203.500000,-88.951660,0.004918
203.550003,-88.951538,0.002459
203.600006,-88.951523,0.000273
203.650009,-88.951523,0.000000
203.699997,-88.951523,0.000000
203.750000,-88.951523,0.000000
203.800003,-88.951492,0.000546
203.850006,-88.951538,-0.000820
203.900009,-88.951538,0.000000
203.949997,-88.951538,0.000000
204.000000,-88.951523,0.000273
204.050003,-88.951523,0.000000
204.100006,-88.951538,-0.000273
204.150009,-88.951538,0.000000
204.199997,-88.951538,0.000000
204.250000,-88.951561,-0.000546
204.300003,-88.951546,0.000273
204.350006,-88.951492,0.001093
204.400009,-88.951492,0.000000
204.449997,-88.951561,-0.001366
204.500000,-88.951538,0.000546
204.550003,-88.951508,0.000546
204.600006,-88.951523,-0.000273
204.650009,-88.951508,0.000273
204.699997,-88.951492,0.000273
204.750000,-88.951538,-0.000820
204.800003,-88.951538,0.000000
204.850006,-88.951538,0.000000
204.900009,-88.951523,0.000273
204.949997,-88.951523,0.000000
205.000000,-88.951523,0.000000
205.050003,-88.951523,0.000000
205.100006,-88.951538,-0.000273
205.150009,-88.951508,0.000546
205.199997,-88.951523,-0.000273
205.250000,-88.951538,-0.000273
205.300003,-88.951492,0.000820
205.350006,-88.951523,-0.000546
205.400009,-88.951546,-0.000546
205.449997,-88.951546,0.000000
205.500000,-88.951538,0.000273
205.550003,-88.951523,0.000273
205.600006,-88.951523,0.000000
205.650009,-88.951546,-0.000546
205.699997,-88.951546,0.000000
205.750000,-88.951523,0.000546
205.800003,-88.951538,-0.000273
205.850006,-88.951523,0.000273
205.900009,-88.951508,0.000273
205.949997,-88.951538,-0.000546
206.000000,-88.951546,-0.000273
206.050003,-88.951523,0.000546
206.100006,-88.951508,0.000273
206.150009,-88.951523,-0.000273
206.199997,-88.951538,-0.000273
206.250000,-88.951538,0.000000
206.300003,-88.951523,0.000273
206.350006,-88.951538,-0.000273
206.400009,-88.951546,-0.000273
206.449997,-88.951546,0.000000
206.500000,-88.951538,0.000273
206.550003,-88.951538,0.000000
206.600006,-88.951523,0.000273
206.650009,-88.951523,0.000000
206.699997,-88.951538,-0.000273
206.750000,-88.951523,0.000273
206.800003,-88.951523,0.000000
206.850006,-88.951538,-0.000273
206.900009,-88.951523,0.000273
206.949997,-88.951523,0.000000
207.000000,-88.951523,0.000000
207.050003,-88.951523,0.000000
207.100006,-88.951538,-0.000273
207.150009,-88.951523,0.000273
207.199997,-88.951523,0.000000
207.250000,-88.951538,-0.000273
207.300003,-88.951492,0.000820
207.350006,-88.951523,-0.000546
207.400009,-88.951523,0.000000
207.449997,-88.951538,-0.000273
207.500000,-88.951523,0.000273
207.550003,-88.951538,-0.000273
207.600006,-88.951523,0.000273
207.650009,-88.951538,-0.000273
207.699997,-88.951523,0.000273
207.750000,-88.951538,-0.000273
207.800003,-88.951538,0.000000
207.850006,-88.951523,0.000273
207.900009,-88.951508,0.000273
207.949997,-88.951523,-0.000273
208.000000,-88.951523,0.000000
208.050003,-88.951546,-0.000546
208.100006,-88.951546,0.000000
208.150009,-88.951538,0.000273
208.199997,-88.951546,-0.000273
208.250000,-88.951492,0.001093
208.300003,-88.951538,-0.000820
208.350006,-88.951523,0.000273
208.400009,-88.951523,0.000000
208.449997,-88.951508,0.000273
208.500000,-88.951477,0.000546
208.550003,-88.951614,-0.002732
208.600006,-88.951561,0.001093
208.650009,-88.951492,0.001366
208.699997,-88.951508,-0.000273
208.750000,-88.951538,-0.000546
208.800003,-88.951523,0.000273
208.850006,-88.951508,0.000273
208.900009,-88.951523,-0.000273
208.949997,-88.951508,0.000273
209.000000,-88.951523,-0.000273
209.050003,-88.951523,0.000000
209.100006,-88.951508,0.000273
209.150009,-88.951523,-0.000273
209.199997,-88.951508,0.000273
209.250000,-88.951546,-0.000820
209.300003,-88.951508,0.000820
209.350006,-88.951508,0.000000
209.400009,-88.951523,-0.000273
209.449997,-88.951538,-0.000273
209.500000,-88.976128,-0.491774
209.550003,-89.081963,-2.116812
209.600006,-89.281776,-3.996207
209.650009,-89.575935,-5.883252
209.699997,-89.917709,-6.835380
209.750000,-90.275948,-7.164868
209.800003,-90.639725,-7.275517
209.850006,-91.005333,-7.312128
209.900009,-91.371666,-7.326607
209.949997,-91.738228,-7.331252
210.000000,-92.104828,-7.332072
210.050003,-92.471489,-7.333164
210.100006,-92.838142,-7.333164
210.150009,-93.204788,-7.332891
210.199997,-93.571472,-7.333711
210.250000,-93.938148,-7.333437
210.300003,-94.304794,-7.332891
210.350006,-94.671478,-7.333711
210.400009,-95.038139,-7.333164
210.449997,-95.404793,-7.333164
210.500000,-95.771469,-7.333437
210.550003,-96.138138,-7.333437
210.600006,-96.504799,-7.333164
210.650009,-96.871552,-7.335077
210.699997,-97.238358,-7.336170
210.750000,-97.605156,-7.335896
210.800003,-97.971863,-7.334257
210.850006,-98.338593,-7.334530
210.900009,-98.705322,-7.334530
210.949997,-99.071960,-7.332891
211.000000,-99.438652,-7.333711
211.050003,-99.805336,-7.333711
211.100006,-100.172035,-7.333984
211.150009,-100.538719,-7.333711
211.199997,-100.905388,-7.333437
211.250000,-101.272049,-7.333164
211.300003,-101.638733,-7.333711
211.350006,-102.005379,-7.332891
211.400009,-102.372055,-7.333437
211.449997,-102.738686,-7.332618
211.500000,-103.105370,-7.333711
211.550003,-103.472000,-7.332618
211.600006,-103.835899,-7.277977
211.650009,-104.150223,-6.286506
211.699997,-104.381821,-4.631961
211.750000,-104.519287,-2.749288
211.800003,-104.571594,-1.046112
211.850006,-104.588501,-0.338231
211.900009,-104.595222,-0.134418
211.949997,-104.597603,-0.047538
212.000000,-104.598457,-0.017212
212.050003,-104.598732,-0.005464
212.100006,-104.598854,-0.002459
212.150009,-104.598869,-0.000273
212.199997,-104.598900,-0.000546
212.250000,-104.598915,-0.000273
212.300003,-104.598915,0.000000
212.350006,-104.598915,0.000000
212.400009,-104.598869,0.000820
212.449997,-104.598915,-0.000820
212.500000,-104.598938,-0.000546
212.550003,-104.598900,0.000820
212.600006,-104.598900,0.000000
212.650009,-104.598915,-0.000273
212.699997,-104.598923,-0.000273
212.750000,-104.598915,0.000273
212.800003,-104.598915,0.000000
212.850006,-104.598915,0.000000
212.900009,-104.598915,0.000000
212.949997,-104.598885,0.000546
213.000000,-104.598923,-0.000820
213.050003,-104.598923,0.000000
213.100006,-104.598900,0.000546
213.150009,-104.598915,-0.000273
213.199997,-104.598885,0.000546
213.250000,-104.598915,-0.000546
213.300003,-104.598915,0.000000
213.350006,-104.598900,0.000273
213.400009,-104.598854,0.000820
213.449997,-104.598915,-0.001093
213.500000,-104.598953,-0.000820
213.550003,-104.598900,0.001093
213.600006,-104.598900,0.000000
213.650009,-104.598869,0.000546
213.699997,-104.598900,-0.000546
213.750000,-104.598923,-0.000546
213.800003,-104.598900,0.000546
213.850006,-104.598900,0.000000
213.900009,-104.598923,-0.000546
213.949997,-104.598885,0.000820
214.000000,-104.598900,-0.000273
214.050003,-104.598915,-0.000273
214.100006,-104.598915,0.000000
214.150009,-104.598923,-0.000273
214.199997,-104.598923,0.000000
214.250000,-104.598969,-0.000820
214.300003,-104.598854,0.002186
214.350006,-104.598969,-0.002186
214.400009,-104.598923,0.000820
214.449997,-104.598915,0.000273
214.500000,-104.599197,-0.005737
214.550003,-104.598831,0.007377
214.600006,-104.598953,-0.002459
214.650009,-104.598953,0.000000
214.699997,-104.598915,0.000820
214.750000,-104.598869,0.000820
214.800003,-104.598923,-0.001093
214.850006,-104.598900,0.000546
214.900009,-104.598854,0.000820
214.949997,-104.598885,-0.000546
215.000000,-104.598953,-0.001366
215.050003,-104.598923,0.000546
215.100006,-104.598869,0.001093
215.150009,-104.598885,-0.000273
215.199997,-104.598953,-0.001366
215.250000,-104.598923,0.000546
215.300003,-104.598885,0.000820
215.350006,-104.598915,-0.000546
215.400009,-104.598923,-0.000273
215.449997,-104.598900,0.000546
215.500000,-104.598885,0.000273
215.550003,-104.598923,-0.000820
215.600006,-104.598923,0.000000
215.650009,-104.598915,0.000273
215.699997,-104.598915,0.000000
215.750000,-104.598923,-0.000273
215.800003,-104.598869,0.001093
215.850006,-104.598900,-0.000546
215.900009,-104.598923,-0.000546
215.949997,-104.598854,0.001366
216.000000,-104.598915,-0.001093
216.050003,-104.598969,-0.001093
216.100006,-104.598900,0.001366
216.150009,-104.598885,0.000273
216.199997,-104.598900,-0.000273
216.250000,-104.598915,-0.000273
216.300003,-104.598923,-0.000273
216.350006,-104.598915,0.000273
216.400009,-104.598915,0.000000
216.449997,-104.598915,0.000000
216.500000,-104.598885,0.000546
216.550003,-104.598915,-0.000546
216.600006,-104.598923,-0.000273
216.650009,-104.598869,0.001093
216.699997,-104.598953,-0.001639
216.750000,-104.598938,0.000273
216.800003,-104.598900,0.000820
216.850006,-104.598885,0.000273
216.900009,-104.598938,-0.001093
216.949997,-104.598915,0.000546
217.000000,-104.598900,0.000273
217.050003,-104.598900,0.000000
217.100006,-104.598915,-0.000273
217.150009,-104.598915,0.000000
217.199997,-104.598915,0.000000
217.250000,-104.598900,0.000273
217.300003,-104.598938,-0.000820
217.350006,-104.598915,0.000546
217.400009,-104.598923,-0.000273
217.449997,-104.598915,0.000273
217.500000,-104.598915,0.000000
217.550003,-104.598885,0.000546
217.600006,-104.598900,-0.000273
217.650009,-104.598885,0.000273
217.699997,-104.598915,-0.000546
217.750000,-104.598953,-0.000820
217.800003,-104.598915,0.000820
217.850006,-104.598915,0.000000
217.900009,-104.561935,0.739573
217.949997,-104.452538,2.187846
218.000000,-104.295914,3.132598
218.050003,-104.122902,3.460174
218.100006,-103.944412,3.569730
218.150009,-103.764069,3.606886
218.199997,-103.583084,3.619727
218.250000,-103.401794,3.625738
218.300003,-103.220787,3.620274
218.350006,-103.039551,3.624645
218.400009,-102.858238,3.626284
218.449997,-102.677017,3.624372
218.500000,-102.495827,3.623825
218.550003,-102.314484,3.626831
218.600006,-102.133102,3.627650
218.650009,-101.951691,3.628196
218.699997,-101.770325,3.627377
218.750000,-101.588943,3.627650
218.800003,-101.407578,3.627377
218.850006,-101.226181,3.627923
218.900009,-101.044807,3.627377
218.949997,-100.863457,3.627104
219.000000,-100.682098,3.627104
219.050003,-100.500740,3.627104
219.100006,-100.319374,3.627377
219.150009,-100.138077,3.626011
219.199997,-99.956802,3.625464
219.250000,-99.775490,3.626284
219.300003,-99.594170,3.626284
219.350006,-99.412857,3.626284
219.400009,-99.231560,3.626011
219.449997,-99.050301,3.625191
219.500000,-98.869026,3.625464
219.550003,-98.687752,3.625464
219.600006,-98.506523,3.624645
219.650009,-98.325249,3.625464
219.699997,-98.143990,3.625191
219.750000,-97.962738,3.624918
219.800003,-97.781509,3.624645
219.850006,-97.600304,3.624098
219.900009,-97.418732,3.631475
219.949997,-97.237419,3.626284
220.000000,-97.056145,3.625464
220.050003,-96.874870,3.625464
220.100006,-96.693626,3.624918
